Timestamp; Position; ID
0.92;(-0.02582635, 1.27341700, 0.04887695);46
0.94;(-0.02618815, 1.28084800, 0.04977623);47
0.96;(-0.02656442, 1.28826200, 0.05065500);48
0.98;(-0.02675346, 1.29198000, 0.05119203);49
1;(-0.02723509, 1.29911700, 0.05231446);50
1.02;(-0.02777725, 1.30532100, 0.05338101);51
1.04;(-0.02813522, 1.31016700, 0.05399411);52
1.06;(-0.02862444, 1.31335500, 0.05438413);53
1.08;(-0.02885804, 1.31439500, 0.05431844);54
1.1;(-0.02931938, 1.31534500, 0.05436074);55
1.12;(-0.02969009, 1.31484000, 0.05411527);56
1.14;(-0.02995429, 1.31283000, 0.05377167);57
1.16;(-0.02998838, 1.31110700, 0.05345136);58
1.18;(-0.02995649, 1.30704600, 0.05263938);59
1.2;(-0.02988029, 1.30140600, 0.05173257);60
1.22;(-0.02970805, 1.29457700, 0.05063225);61
1.24;(-0.02953722, 1.29064100, 0.05002823);62
1.26;(-0.02897716, 1.27825200, 0.04827157);63
1.28;(-0.02888448, 1.27376300, 0.04779547);64
1.3;(-0.02855477, 1.26474900, 0.04683353);65
1.32;(-0.02814297, 1.25593600, 0.04599528);66
1.34;(-0.02764975, 1.24755800, 0.04551115);67
1.36;(-0.02723487, 1.24380900, 0.04530179);68
1.38;(-0.02666769, 1.23697300, 0.04512321);69
1.4;(-0.02609513, 1.23176000, 0.04488505);70
1.42;(-0.02545688, 1.22838100, 0.04468964);71
1.44;(-0.02494229, 1.22727700, 0.04485883);72
1.46;(-0.02467317, 1.22764900, 0.04503088);73
1.48;(-0.02433334, 1.22977300, 0.04545275);74
1.5;(-0.02413169, 1.23344800, 0.04587955);75
1.52;(-0.02399259, 1.23862400, 0.04634472);76
1.54;(-0.02409844, 1.24542200, 0.04695319);77
1.56;(-0.02413325, 1.24902300, 0.04726979);78
1.58;(-0.02435390, 1.25677000, 0.04805708);79
1.6;(-0.02459404, 1.26465300, 0.04869059);80
1.62;(-0.02498627, 1.27237500, 0.04932463);81
1.64;(-0.02540776, 1.27958000, 0.04989007);82
1.66;(-0.02564153, 1.28277500, 0.05022490);83
1.68;(-0.02610042, 1.28864500, 0.05073503);84
1.7;(-0.02656879, 1.29306100, 0.05143869);85
1.72;(-0.02707701, 1.29575900, 0.05196601);86
1.74;(-0.02731248, 1.29642400, 0.05217760);87
1.76;(-0.02786573, 1.29672000, 0.05252506);88
1.78;(-0.02846532, 1.29532100, 0.05310067);89
1.8;(-0.02909977, 1.29253300, 0.05392482);90
1.82;(-0.02980385, 1.28809900, 0.05503232);91
1.84;(-0.03008595, 1.28514900, 0.05557245);92
1.86;(-0.03093755, 1.27813200, 0.05687593);93
1.88;(-0.03168095, 1.26956100, 0.05815283);94
1.9;(-0.03249358, 1.25973400, 0.05949081);95
1.92;(-0.03331053, 1.24920300, 0.06113501);96
1.94;(-0.03409010, 1.23861800, 0.06290454);97
1.96;(-0.03444736, 1.23350600, 0.06362111);98
1.98;(-0.03525148, 1.22407400, 0.06533460);99
2;(-0.03602891, 1.21644600, 0.06728611);100
2.02;(-0.03669595, 1.21124800, 0.06987102);101
2.04;(-0.03698756, 1.20980300, 0.07137360);102
2.06;(-0.03757137, 1.20807900, 0.07432221);103
2.08;(-0.03819694, 1.20904300, 0.07703350);104
2.1;(-0.03894409, 1.21211000, 0.07978699);105
2.12;(-0.03951249, 1.21788900, 0.08231971);106
2.14;(-0.03980882, 1.22122100, 0.08353147);107
2.16;(-0.04025754, 1.22961300, 0.08565827);108
2.18;(-0.04077201, 1.23945900, 0.08794036);109
2.2;(-0.04135679, 1.25006400, 0.09033053);110
2.22;(-0.04181337, 1.26016500, 0.09268595);111
2.24;(-0.04192609, 1.26496400, 0.09369113);112
2.26;(-0.04212237, 1.27368200, 0.09548415);113
2.28;(-0.04221589, 1.28074000, 0.09693988);114
2.3;(-0.04229601, 1.28615600, 0.09835657);115
2.32;(-0.04217150, 1.28928100, 0.09984529);116
2.34;(-0.04204433, 1.29014400, 0.10060960);117
2.36;(-0.04176931, 1.29017700, 0.10203830);118
2.38;(-0.04153012, 1.28797400, 0.10348380);119
2.4;(-0.04131818, 1.28336600, 0.10477180);120
2.42;(-0.04105371, 1.27666300, 0.10587100);121
2.44;(-0.04087824, 1.27236200, 0.10627510);122
2.46;(-0.04038021, 1.26302600, 0.10688600);123
2.48;(-0.03999936, 1.25319500, 0.10752850);124
2.5;(-0.03935949, 1.24347300, 0.10818520);125
2.52;(-0.03874537, 1.23435100, 0.10914020);126
2.54;(-0.03840811, 1.23009800, 0.10965940);127
2.56;(-0.03771274, 1.22257900, 0.11060780);128
2.58;(-0.03717687, 1.21737000, 0.11213110);129
2.6;(-0.03653181, 1.21455800, 0.11397500);130
2.62;(-0.03621118, 1.21410600, 0.11488010);131
2.64;(-0.03567255, 1.21563900, 0.11658770);132
2.66;(-0.03517856, 1.22039600, 0.11860000);133
2.68;(-0.03474817, 1.22760400, 0.12070230);134
2.7;(-0.03435491, 1.23666200, 0.12277520);135
2.72;(-0.03416353, 1.24195000, 0.12358020);136
2.74;(-0.03368025, 1.25251700, 0.12496010);137
2.76;(-0.03306460, 1.26424400, 0.12553120);138
2.78;(-0.03268519, 1.27594800, 0.12640460);139
2.8;(-0.03238953, 1.28667500, 0.12742590);140
2.82;(-0.03233419, 1.29148700, 0.12789800);141
2.84;(-0.03242989, 1.29927900, 0.12861170);142
2.86;(-0.03262646, 1.30487500, 0.12918790);143
2.88;(-0.03284906, 1.30766500, 0.12980270);144
2.9;(-0.03331082, 1.30834300, 0.13064330);145
2.92;(-0.03352849, 1.30742000, 0.13106000);146
2.94;(-0.03415902, 1.30378100, 0.13186840);147
2.96;(-0.03480081, 1.29734100, 0.13247270);148
2.98;(-0.03569233, 1.28827400, 0.13332560);149
3;(-0.03645145, 1.27777600, 0.13449120);150
3.02;(-0.03686820, 1.27195900, 0.13522780);151
3.04;(-0.03755720, 1.25987200, 0.13660450);152
3.06;(-0.03821627, 1.24702400, 0.13819390);153
3.08;(-0.03904519, 1.23519700, 0.13977860);154
3.1;(-0.03968871, 1.22570000, 0.14166890);155
3.12;(-0.04002166, 1.22170200, 0.14278840);156
3.14;(-0.04092418, 1.21587800, 0.14501900);157
3.16;(-0.04182638, 1.21363200, 0.14702660);158
3.18;(-0.04251998, 1.21464600, 0.14908820);159
3.2;(-0.04279051, 1.21688000, 0.15005060);160
3.22;(-0.04361314, 1.22240400, 0.15206780);161
3.24;(-0.04452360, 1.23124700, 0.15375470);162
3.26;(-0.04546530, 1.24185600, 0.15510720);163
3.28;(-0.04653970, 1.25352100, 0.15569940);164
3.3;(-0.04766703, 1.26616100, 0.15580100);165
3.32;(-0.04836663, 1.27289300, 0.15576510);166
3.34;(-0.04972998, 1.28607100, 0.15574060);167
3.36;(-0.05116239, 1.29787600, 0.15545610);168
3.38;(-0.05257260, 1.30803400, 0.15495190);169
3.4;(-0.05377670, 1.31562500, 0.15445850);170
3.42;(-0.05433413, 1.31813100, 0.15430780);171
3.44;(-0.05508862, 1.32107800, 0.15395430);172
3.46;(-0.05583658, 1.32100600, 0.15396710);173
3.48;(-0.05636175, 1.31768700, 0.15440310);174
3.5;(-0.05680660, 1.31147900, 0.15521410);175
3.52;(-0.05700645, 1.30730500, 0.15576570);176
3.54;(-0.05748643, 1.29694300, 0.15715910);177
3.56;(-0.05776478, 1.28473400, 0.15876740);178
3.58;(-0.05820093, 1.27174800, 0.16069600);179
3.6;(-0.05833525, 1.26521400, 0.16158030);180
3.62;(-0.05878076, 1.25218400, 0.16349660);181
3.64;(-0.05917140, 1.24109600, 0.16545660);182
3.66;(-0.05976017, 1.23321500, 0.16775690);183
3.68;(-0.06021582, 1.22778500, 0.17013450);184
3.7;(-0.06034582, 1.22641700, 0.17126130);185
3.72;(-0.06084683, 1.22581000, 0.17305010);186
3.74;(-0.06148076, 1.22858800, 0.17467620);187
3.76;(-0.06205598, 1.23489900, 0.17624520);188
3.78;(-0.06255699, 1.24387600, 0.17779110);189
3.8;(-0.06288177, 1.24920400, 0.17839730);190
3.82;(-0.06345970, 1.26026000, 0.17952270);191
3.84;(-0.06413069, 1.27205100, 0.18013640);192
3.86;(-0.06490187, 1.28423500, 0.18073240);193
3.88;(-0.06576174, 1.29617900, 0.18116220);194
3.9;(-0.06616102, 1.30166900, 0.18133730);195
3.92;(-0.06690542, 1.31114100, 0.18146560);196
3.94;(-0.06752806, 1.31855400, 0.18124040);197
3.96;(-0.06819701, 1.32262400, 0.18090520);198
3.98;(-0.06888338, 1.32353900, 0.18075360);199
4;(-0.06919535, 1.32297600, 0.18069590);200
4.02;(-0.07011257, 1.31960200, 0.18094780);201
4.04;(-0.07086451, 1.31319300, 0.18162650);202
4.06;(-0.07177576, 1.30386600, 0.18293320);203
4.08;(-0.07268902, 1.29212400, 0.18472300);204
4.1;(-0.07325124, 1.28561500, 0.18570060);205
4.12;(-0.07446303, 1.27173000, 0.18764740);206
4.14;(-0.07566728, 1.25673700, 0.18958790);207
4.16;(-0.07673810, 1.24372400, 0.19121560);208
4.18;(-0.07739663, 1.23867900, 0.19201130);209
4.2;(-0.07881053, 1.23229400, 0.19347260);210
4.22;(-0.07998846, 1.22876800, 0.19537070);211
4.24;(-0.08100336, 1.22927900, 0.19579610);212
4.26;(-0.08211317, 1.23303100, 0.19574480);213
4.28;(-0.08281863, 1.24205800, 0.19511500);214
4.3;(-0.08302558, 1.24793100, 0.19488500);215
4.32;(-0.08341464, 1.26073800, 0.19403740);216
4.34;(-0.08362667, 1.27459700, 0.19293000);217
4.36;(-0.08374920, 1.28863500, 0.19165400);218
4.38;(-0.08382078, 1.29546700, 0.19098110);219
4.4;(-0.08400476, 1.30766300, 0.18958910);220
4.42;(-0.08422946, 1.31782600, 0.18811130);221
4.44;(-0.08457098, 1.32490600, 0.18691810);222
4.46;(-0.08498840, 1.32927400, 0.18588700);223
4.48;(-0.08519459, 1.33012300, 0.18542620);224
4.5;(-0.08564766, 1.32999000, 0.18442450);225
4.52;(-0.08617388, 1.32568900, 0.18365590);226
4.54;(-0.08691899, 1.31822000, 0.18315810);227
4.56;(-0.08761524, 1.30812300, 0.18307790);228
4.58;(-0.08807428, 1.30210900, 0.18326750);229
4.6;(-0.08887214, 1.28918100, 0.18334180);230
4.62;(-0.08960762, 1.27446500, 0.18325610);231
4.64;(-0.09030645, 1.25974700, 0.18321880);232
4.66;(-0.09090836, 1.24637300, 0.18312360);233
4.68;(-0.09118184, 1.24068300, 0.18322170);234
4.7;(-0.09179396, 1.23107500, 0.18392030);235
4.72;(-0.09237129, 1.22446700, 0.18434070);236
4.74;(-0.09282394, 1.22119700, 0.18431140);237
4.76;(-0.09298120, 1.22204600, 0.18423710);238
4.78;(-0.09308557, 1.22469900, 0.18410300);239
4.8;(-0.09316570, 1.23138400, 0.18344300);240
4.82;(-0.09320989, 1.24234700, 0.18241800);241
4.84;(-0.09323519, 1.25624100, 0.18100910);242
4.86;(-0.09309039, 1.27151800, 0.17910140);243
4.88;(-0.09299192, 1.27931200, 0.17774250);244
4.9;(-0.09277318, 1.29533500, 0.17492570);245
4.92;(-0.09257013, 1.31129800, 0.17181850);246
4.94;(-0.09242471, 1.32642200, 0.16875510);247
4.96;(-0.09226984, 1.33992600, 0.16555470);248
4.98;(-0.09217431, 1.34594600, 0.16383260);249
5;(-0.09205653, 1.35627100, 0.16058120);250
5.02;(-0.09199305, 1.36332300, 0.15734440);251
5.04;(-0.09187944, 1.36699900, 0.15433590);252
5.06;(-0.09172739, 1.36754700, 0.15153690);253
5.08;(-0.09165919, 1.36638200, 0.15034750);254
5.1;(-0.09150829, 1.36223500, 0.14819540);255
5.12;(-0.09129106, 1.35464200, 0.14663110);256
5.14;(-0.09112405, 1.34437800, 0.14557950);257
5.16;(-0.09090954, 1.33780700, 0.14526640);258
5.18;(-0.09064908, 1.32378100, 0.14476680);259
5.2;(-0.09028698, 1.30765000, 0.14461870);260
5.22;(-0.08994333, 1.29037300, 0.14464030);261
5.24;(-0.08962695, 1.27247800, 0.14490460);262
5.26;(-0.08953194, 1.26357500, 0.14493910);263
5.28;(-0.08935348, 1.24668500, 0.14496860);264
5.3;(-0.08906749, 1.23206300, 0.14514780);265
5.32;(-0.08865142, 1.22168400, 0.14540850);266
5.34;(-0.08841327, 1.21422700, 0.14592770);267
5.36;(-0.08838183, 1.21225000, 0.14577980);268
5.38;(-0.08834569, 1.21014300, 0.14523700);269
5.4;(-0.08860826, 1.21298100, 0.14454850);270
5.42;(-0.08882743, 1.21987500, 0.14398110);271
5.44;(-0.08915567, 1.23003700, 0.14334850);272
5.46;(-0.08932216, 1.23604100, 0.14300710);273
5.48;(-0.08959311, 1.24889800, 0.14200350);274
5.5;(-0.08986311, 1.26347100, 0.14087460);275
5.52;(-0.08988670, 1.27873700, 0.13951800);276
5.54;(-0.08987390, 1.29426000, 0.13804480);277
5.56;(-0.08980073, 1.30165600, 0.13714590);278
5.58;(-0.08975495, 1.31620000, 0.13516160);279
5.6;(-0.08948173, 1.32937400, 0.13286260);280
5.62;(-0.08915799, 1.34117600, 0.13043210);281
5.64;(-0.08869033, 1.35079000, 0.12780200);282
5.66;(-0.08836390, 1.35453900, 0.12646940);283
5.68;(-0.08782386, 1.36069600, 0.12378630);284
5.7;(-0.08716500, 1.36376000, 0.12114500);285
5.72;(-0.08651613, 1.36381500, 0.11861600);286
5.74;(-0.08578125, 1.36114200, 0.11613070);287
5.76;(-0.08540703, 1.35850900, 0.11499110);288
5.78;(-0.08463328, 1.35156700, 0.11292000);289
5.8;(-0.08380762, 1.34226200, 0.11128440);290
5.82;(-0.08297417, 1.33068500, 0.11032230);291
5.84;(-0.08218486, 1.31759300, 0.10976520);292
5.86;(-0.08180448, 1.31042200, 0.10972580);293
5.88;(-0.08108906, 1.29558700, 0.10988730);294
5.9;(-0.08035594, 1.27987000, 0.11064520);295
5.92;(-0.07981784, 1.26395100, 0.11196170);296
5.94;(-0.07956890, 1.25636300, 0.11282180);297
5.96;(-0.07877044, 1.23571800, 0.11549120);298
5.98;(-0.07859431, 1.22999200, 0.11660990);299
6;(-0.07838511, 1.22074100, 0.11884990);300
6.02;(-0.07844140, 1.21440000, 0.12124330);301
6.04;(-0.07859705, 1.21273700, 0.12242920);302
6.06;(-0.07886974, 1.21175900, 0.12470650);303
6.08;(-0.07931425, 1.21492800, 0.12687250);304
6.1;(-0.08002444, 1.22203500, 0.12913590);305
6.12;(-0.08076187, 1.23168200, 0.13110770);306
6.14;(-0.08160972, 1.24307900, 0.13289320);307
6.16;(-0.08203340, 1.24965700, 0.13349940);308
6.18;(-0.08294901, 1.26345100, 0.13474790);309
6.2;(-0.08380629, 1.27797900, 0.13562480);310
6.22;(-0.08461133, 1.29274600, 0.13612120);311
6.24;(-0.08532602, 1.30702300, 0.13609140);312
6.26;(-0.08570169, 1.31388400, 0.13588870);313
6.28;(-0.08630835, 1.32697400, 0.13509990);314
6.3;(-0.08686338, 1.33883300, 0.13396690);315
6.32;(-0.08718105, 1.34915400, 0.13238370);316
6.34;(-0.08728571, 1.35356800, 0.13156390);317
6.36;(-0.08743246, 1.36107300, 0.12982710);318
6.38;(-0.08743169, 1.36635100, 0.12802610);319
6.4;(-0.08711571, 1.36896500, 0.12615230);320
6.42;(-0.08686695, 1.36883900, 0.12445790);321
6.44;(-0.08666619, 1.36791100, 0.12366500);322
6.46;(-0.08617305, 1.36404800, 0.12213970);323
6.48;(-0.08562730, 1.35766900, 0.12092130);324
6.5;(-0.08499175, 1.34860300, 0.12014780);325
6.52;(-0.08426930, 1.33794700, 0.11952480);326
6.54;(-0.08390421, 1.33176900, 0.11946670);327
6.56;(-0.08307894, 1.31853700, 0.11939330);328
6.58;(-0.08245189, 1.30387500, 0.11986000);329
6.6;(-0.08182025, 1.28873400, 0.12064050);330
6.62;(-0.08131183, 1.27320600, 0.12165760);331
6.64;(-0.08103922, 1.26575700, 0.12215810);332
6.66;(-0.08058426, 1.25104100, 0.12337460);333
6.68;(-0.08021583, 1.23835500, 0.12459350);334
6.7;(-0.08000851, 1.22803600, 0.12595200);335
6.72;(-0.08005621, 1.22050300, 0.12739740);336
6.74;(-0.08025164, 1.21793200, 0.12815550);337
6.76;(-0.08051750, 1.21490200, 0.12949120);338
6.78;(-0.08117071, 1.21604800, 0.13103720);339
6.8;(-0.08191397, 1.22115800, 0.13263580);340
6.82;(-0.08269892, 1.22822900, 0.13407290);341
6.84;(-0.08312169, 1.23292600, 0.13463830);342
6.86;(-0.08403961, 1.24385800, 0.13576030);343
6.88;(-0.08489407, 1.25659700, 0.13655670);344
6.9;(-0.08570924, 1.27061000, 0.13705890);345
6.92;(-0.08640636, 1.28492700, 0.13712290);346
6.94;(-0.08679058, 1.29219200, 0.13706800);347
6.96;(-0.08733393, 1.30639300, 0.13658860);348
6.98;(-0.08789006, 1.32029000, 0.13571700);349
7;(-0.08820956, 1.33277800, 0.13444220);350
7.02;(-0.08838556, 1.34424100, 0.13298280);351
7.04;(-0.08838022, 1.34918000, 0.13213870);352
7.06;(-0.08839781, 1.35820700, 0.13045480);353
7.08;(-0.08832289, 1.36508100, 0.12870850);354
7.1;(-0.08821110, 1.36978200, 0.12693030);355
7.12;(-0.08794241, 1.37197600, 0.12530740);356
7.14;(-0.08781130, 1.37188400, 0.12461370);357
7.16;(-0.08747853, 1.37027900, 0.12328620);358
7.18;(-0.08693370, 1.36610300, 0.12209610);359
7.2;(-0.08638328, 1.35915100, 0.12128380);360
7.22;(-0.08570333, 1.34991700, 0.12070820);361
7.24;(-0.08532250, 1.34449900, 0.12051040);362
7.26;(-0.08457802, 1.33213900, 0.12042380);363
7.28;(-0.08380629, 1.31836700, 0.12068210);364
7.3;(-0.08303553, 1.30333500, 0.12135880);365
7.32;(-0.08255311, 1.29558400, 0.12174210);366
7.34;(-0.08158631, 1.27965700, 0.12285400);367
7.36;(-0.08071499, 1.26393700, 0.12413180);368
7.38;(-0.07991391, 1.24894500, 0.12552020);369
7.4;(-0.07911226, 1.23597700, 0.12679850);370
7.42;(-0.07883807, 1.23040400, 0.12757790);371
7.44;(-0.07833724, 1.22085600, 0.12898310);372
7.46;(-0.07819794, 1.21477700, 0.13062060);373
7.48;(-0.07818396, 1.21221000, 0.13201910);374
7.5;(-0.07853916, 1.21275800, 0.13343880);375
7.52;(-0.07877971, 1.21460800, 0.13408100);376
7.54;(-0.07941977, 1.22016400, 0.13538150);377
7.56;(-0.08003549, 1.22920000, 0.13664030);378
7.58;(-0.08085163, 1.24042400, 0.13787070);379
7.6;(-0.08155641, 1.25302300, 0.13871770);380
7.62;(-0.08192933, 1.25988100, 0.13910490);381
7.64;(-0.08256584, 1.27395400, 0.13952850);382
7.66;(-0.08314166, 1.28834800, 0.13963990);383
7.68;(-0.08366870, 1.30237700, 0.13936700);384
7.7;(-0.08409511, 1.31608200, 0.13875790);385
7.72;(-0.08428808, 1.32248900, 0.13833110);386
7.74;(-0.08462910, 1.33491100, 0.13723340);387
7.76;(-0.08488110, 1.34568700, 0.13578300);388
7.78;(-0.08508476, 1.35489900, 0.13415140);389
7.8;(-0.08518908, 1.36192900, 0.13225870);390
7.82;(-0.08523302, 1.36456100, 0.13124920);391
7.84;(-0.08530644, 1.36825400, 0.12924450);392
7.86;(-0.08529945, 1.36935300, 0.12710770);393
7.88;(-0.08518944, 1.36766200, 0.12505670);394
7.9;(-0.08489894, 1.36353300, 0.12296690);395
7.92;(-0.08470866, 1.36025700, 0.12201560);396
7.94;(-0.08422901, 1.35222800, 0.12022590);397
7.96;(-0.08355848, 1.34198600, 0.11859120);398
7.98;(-0.08275957, 1.32965300, 0.11738430);399
8;(-0.08187431, 1.31568300, 0.11658230);400
8.02;(-0.08135262, 1.30823300, 0.11633730);401
8.04;(-0.08034650, 1.29300600, 0.11605040);402
8.059999;(-0.07942323, 1.27686500, 0.11628010);403
8.08;(-0.07844122, 1.26070300, 0.11669800);404
8.099999;(-0.07739407, 1.24462600, 0.11738750);405
8.12;(-0.07691260, 1.23725600, 0.11775730);406
8.139999;(-0.07590170, 1.22385500, 0.11875130);407
8.16;(-0.07502351, 1.21351100, 0.11989030);408
8.179999;(-0.07441468, 1.20616400, 0.12135890);409
8.2;(-0.07422493, 1.20414000, 0.12208880);410
8.22;(-0.07410719, 1.20239900, 0.12353680);411
8.24;(-0.07406947, 1.20504000, 0.12514160);412
8.26;(-0.07425089, 1.21104700, 0.12700930);413
8.28;(-0.07446119, 1.22001400, 0.12877160);414
8.3;(-0.07467830, 1.22571600, 0.12977230);415
8.32;(-0.07499655, 1.23831800, 0.13147720);416
8.34;(-0.07541132, 1.25240100, 0.13316370);417
8.36;(-0.07569118, 1.26718400, 0.13454010);418
8.38;(-0.07607078, 1.28253200, 0.13585070);419
8.4;(-0.07624603, 1.29009200, 0.13628130);420
8.42;(-0.07667000, 1.30508300, 0.13693460);421
8.44;(-0.07701722, 1.31908500, 0.13721010);422
8.46;(-0.07736451, 1.33194300, 0.13705170);423
8.48;(-0.07753896, 1.34339600, 0.13661220);424
8.5;(-0.07762321, 1.34842900, 0.13628450);425
8.52;(-0.07771425, 1.35715200, 0.13542370);426
8.54;(-0.07781627, 1.36367600, 0.13441240);427
8.559999;(-0.07782263, 1.36785600, 0.13320790);428
8.58;(-0.07764317, 1.36946700, 0.13195500);429
8.599999;(-0.07748787, 1.36921000, 0.13135660);430
8.62;(-0.07717324, 1.36715500, 0.13021110);431
8.639999;(-0.07662040, 1.36214700, 0.12910450);432
8.66;(-0.07609155, 1.35491600, 0.12817300);433
8.679999;(-0.07528866, 1.34531600, 0.12740940);434
8.7;(-0.07486216, 1.33982400, 0.12709540);435
8.72;(-0.07377282, 1.32758700, 0.12666560);436
8.74;(-0.07262748, 1.31384200, 0.12659580);437
8.76;(-0.07133462, 1.29942200, 0.12671250);438
8.78;(-0.07073986, 1.29190700, 0.12690450);439
8.8;(-0.06936387, 1.27678300, 0.12733640);440
8.82;(-0.06791563, 1.26170200, 0.12796640);441
8.84;(-0.06646010, 1.24780300, 0.12846030);442
8.86;(-0.06506931, 1.23538000, 0.12906010);443
8.88;(-0.06439668, 1.23012200, 0.12927540);444
8.9;(-0.06327216, 1.22106800, 0.12985440);445
8.92;(-0.06237559, 1.21523200, 0.13045210);446
8.94;(-0.06183932, 1.21232200, 0.13118190);447
8.96;(-0.06132103, 1.21270900, 0.13178700);448
8.98;(-0.06120039, 1.21444100, 0.13224100);449
9;(-0.06096923, 1.22005400, 0.13321870);450
9.02;(-0.06084406, 1.22805200, 0.13416960);451
9.04;(-0.06099049, 1.23795300, 0.13502340);452
9.059999;(-0.06102238, 1.24958500, 0.13578160);453
9.08;(-0.06100754, 1.25584200, 0.13608800);454
9.099999;(-0.06112514, 1.26899600, 0.13680600);455
9.12;(-0.06130078, 1.28232900, 0.13713210);456
9.139999;(-0.06145794, 1.29569000, 0.13714850);457
9.16;(-0.06158357, 1.30871200, 0.13663680);458
9.179999;(-0.06177797, 1.32130600, 0.13562290);459
9.2;(-0.06184802, 1.32737900, 0.13497290);460
9.22;(-0.06191024, 1.33868700, 0.13353270);461
9.24;(-0.06203058, 1.34839400, 0.13163230);462
9.26;(-0.06215088, 1.35671200, 0.12955610);463
9.28;(-0.06226809, 1.35988300, 0.12836720);464
9.3;(-0.06256997, 1.36501000, 0.12590410);465
9.32;(-0.06283540, 1.36792800, 0.12327010);466
9.34;(-0.06313373, 1.36807700, 0.12064620);467
9.36;(-0.06336392, 1.36574500, 0.11799230);468
9.38;(-0.06340809, 1.36335800, 0.11659270);469
9.4;(-0.06359596, 1.35736700, 0.11394920);470
9.42;(-0.06380627, 1.34866300, 0.11149130);471
9.44;(-0.06391930, 1.33807200, 0.10920370);472
9.46;(-0.06396361, 1.32569300, 0.10724590);473
9.48;(-0.06400661, 1.31878200, 0.10639580);474
9.5;(-0.06397446, 1.30438700, 0.10478460);475
9.52;(-0.06404903, 1.28881400, 0.10370540);476
9.54;(-0.06411918, 1.27289500, 0.10293030);477
9.559999;(-0.06421363, 1.25714300, 0.10252710);478
9.58;(-0.06430171, 1.24947000, 0.10252560);479
9.599999;(-0.06461238, 1.23522300, 0.10264090);480
9.62;(-0.06511109, 1.22278500, 0.10298890);481
9.639999;(-0.06561660, 1.21280200, 0.10357130);482
9.66;(-0.06624832, 1.20575400, 0.10432970);483
9.679999;(-0.06663801, 1.20416100, 0.10484090);484
9.7;(-0.06744434, 1.20284400, 0.10596970);485
9.719999;(-0.06828371, 1.20605200, 0.10707900);486
9.74;(-0.06919025, 1.21237000, 0.10859090);487
9.76;(-0.06961512, 1.21700500, 0.10939180);488
9.78;(-0.07032865, 1.22805500, 0.11126580);489
9.8;(-0.07107493, 1.24093200, 0.11302510);490
9.82;(-0.07173895, 1.25485400, 0.11451500);491
9.84;(-0.07220901, 1.26961600, 0.11565760);492
9.86;(-0.07241788, 1.27712000, 0.11620590);493
9.88;(-0.07285867, 1.29195300, 0.11703740);494
9.9;(-0.07320675, 1.30657800, 0.11754880);495
9.92;(-0.07346757, 1.32029300, 0.11767640);496
9.94;(-0.07368729, 1.33312600, 0.11744500);497
9.96;(-0.07375980, 1.33878500, 0.11718540);498
