Timestamp; Position; ID
6.76;(0.01933965, 1.24086300, 0.10205170);338
6.78;(0.01931646, 1.25127200, 0.10172660);339
6.8;(0.01910795, 1.26223300, 0.10121870);340
6.82;(0.01892855, 1.27339000, 0.10055020);341
6.84;(0.01859657, 1.28421900, 0.09987695);342
6.86;(0.01848639, 1.28922200, 0.09946261);343
6.88;(0.01823911, 1.29848800, 0.09866308);344
6.9;(0.01794129, 1.30623800, 0.09790438);345
6.92;(0.01765241, 1.31252600, 0.09710187);346
6.94;(0.01740758, 1.31697700, 0.09643453);347
6.96;(0.01724964, 1.31839200, 0.09614994);348
6.98;(0.01701537, 1.31972100, 0.09556868);349
7;(0.01685976, 1.31871700, 0.09506224);350
7.02;(0.01661003, 1.31553600, 0.09466311);351
7.04;(0.01647132, 1.31298700, 0.09452090);352
7.06;(0.01633744, 1.30672400, 0.09432600);353
7.08;(0.01627551, 1.29821500, 0.09425136);354
7.1;(0.01618562, 1.28803500, 0.09400778);355
7.12;(0.01616288, 1.27674700, 0.09395037);356
7.14;(0.01619043, 1.27090900, 0.09400431);357
7.16;(0.01630676, 1.25894500, 0.09424923);358
7.18;(0.01630608, 1.24704800, 0.09457041);359
7.2;(0.01640112, 1.23569500, 0.09484646);360
7.22;(0.01633484, 1.22571300, 0.09528577);361
7.24;(0.01626877, 1.22163700, 0.09560752);362
7.26;(0.01625441, 1.21501100, 0.09639626);363
7.28;(0.01628944, 1.21094100, 0.09721062);364
7.3;(0.01636006, 1.20982100, 0.09825639);365
7.32;(0.01653352, 1.21216500, 0.09956226);366
7.34;(0.01667541, 1.21454100, 0.10030610);367
7.36;(0.01695654, 1.22062800, 0.10177580);368
7.38;(0.01725867, 1.22867300, 0.10300870);369
7.4;(0.01755936, 1.23817200, 0.10391100);370
7.42;(0.01786652, 1.24848300, 0.10473350);371
7.44;(0.01798645, 1.25400600, 0.10491970);372
7.46;(0.01815273, 1.26511000, 0.10548860);373
7.48;(0.01838607, 1.27595000, 0.10602970);374
7.5;(0.01855828, 1.28603000, 0.10648610);375
7.52;(0.01879583, 1.29513400, 0.10682100);376
7.54;(0.01885012, 1.29883800, 0.10690100);377
7.56;(0.01917473, 1.30565700, 0.10674010);378
7.58;(0.01918941, 1.31058500, 0.10637820);379
7.6;(0.01935289, 1.31384400, 0.10609500);380
7.62;(0.01945099, 1.31503400, 0.10593440);381
7.64;(0.01941113, 1.31479100, 0.10586670);382
7.66;(0.01939554, 1.31313700, 0.10574620);383
7.68;(0.01923157, 1.30927400, 0.10578980);384
7.7;(0.01932029, 1.30294600, 0.10555460);385
7.72;(0.01920006, 1.29508300, 0.10507010);386
7.74;(0.01914778, 1.29029100, 0.10486490);387
7.76;(0.01913397, 1.28002700, 0.10441250);388
7.78;(0.01914552, 1.26870000, 0.10410080);389
7.8;(0.01907149, 1.25662900, 0.10385100);390
7.82;(0.01893775, 1.24445600, 0.10360880);391
7.84;(0.01883924, 1.23848700, 0.10346030);392
7.86;(0.01869025, 1.22771800, 0.10308720);393
7.88;(0.01839324, 1.21803500, 0.10296640);394
7.9;(0.01789160, 1.21096400, 0.10263770);395
7.92;(0.01748859, 1.20857900, 0.10249910);396
7.94;(0.01671949, 1.20572600, 0.10222240);397
7.96;(0.01600505, 1.20659800, 0.10218920);398
7.98;(0.01562032, 1.21064400, 0.10218780);399
8;(0.01521319, 1.21729100, 0.10228620);400
8.02;(0.01496564, 1.22163900, 0.10222910);401
8.04;(0.01443681, 1.23117800, 0.10211430);402
8.059999;(0.01394831, 1.24222600, 0.10192780);403
8.08;(0.01349885, 1.25436800, 0.10172840);404
8.099999;(0.01304679, 1.26631700, 0.10157210);405
8.12;(0.01288737, 1.27221000, 0.10137500);406
8.139999;(0.01257699, 1.28343400, 0.10100040);407
8.16;(0.01222866, 1.29357100, 0.10047100);408
8.179999;(0.01199469, 1.30237900, 0.09989215);409
8.2;(0.01175894, 1.30958200, 0.09928219);410
8.22;(0.01174080, 1.31215100, 0.09906741);411
8.24;(0.01145437, 1.31670200, 0.09825524);412
8.26;(0.01154435, 1.31887800, 0.09769948);413
8.28;(0.01154987, 1.31890800, 0.09691543);414
8.3;(0.01170407, 1.31656100, 0.09630471);415
8.32;(0.01182026, 1.31464500, 0.09599469);416
8.34;(0.01210271, 1.30928400, 0.09559244);417
8.36;(0.01243229, 1.30196900, 0.09529392);418
8.38;(0.01290886, 1.29276200, 0.09506848);419
8.4;(0.01345632, 1.28209400, 0.09489603);420
8.42;(0.01375095, 1.27626000, 0.09494794);421
8.44;(0.01428013, 1.26423500, 0.09491538);422
8.46;(0.01475101, 1.25176500, 0.09493104);423
8.48;(0.01511201, 1.23937800, 0.09485497);424
8.5;(0.01542853, 1.22805200, 0.09482291);425
