PosX;PosY;PosZ
0.154212;1.31872;-0.1108599
0.1545929;1.32388;-0.1112511
0.1554877;1.332606;-0.1125149
0.1557743;1.336109;-0.1131506
0.1565964;1.341753;-0.114045
0.157101;1.343076;-0.1144424
0.1577316;1.343068;-0.1153245
0.1579564;1.341794;-0.11571
0.1587952;1.335876;-0.1160594
0.1592156;1.331538;-0.1160626
0.15946;1.326046;-0.116024
0.1600033;1.312252;-0.1155362
0.1603017;1.30395;-0.1150503
0.1607407;1.285897;-0.1136395
0.1608607;1.275899;-0.1127715
0.1608151;1.255915;-0.1107366
0.1608751;1.245926;-0.1095407
0.1607944;1.236134;-0.1081401
0.1602178;1.218644;-0.1051514
0.1599052;1.211042;-0.1033676
0.1591573;1.198373;-0.09960493
0.1588582;1.194857;-0.09809794
0.1580603;1.191057;-0.09418621
0.1575593;1.191752;-0.09221744
0.1569228;1.198108;-0.08758766
0.1566039;1.203898;-0.0852037
0.1562088;1.21093;-0.08267334
0.1555379;1.228752;-0.07803965
0.1551425;1.238839;-0.07576587
0.1544248;1.260742;-0.07161242
0.1541039;1.27229;-0.06949191
0.1534355;1.295827;-0.06561781
0.1530752;1.307345;-0.0638482
0.1527215;1.31844;-0.0622418
0.1519641;1.339282;-0.05938204
0.1514806;1.348835;-0.05830836
0.1507714;1.364921;-0.05684056
0.1502305;1.371594;-0.05611134
0.1493352;1.381665;-0.0556717
0.1488636;1.385162;-0.05553289
0.1483715;1.387196;-0.05547007
0.1474091;1.387508;-0.05571434
0.1468408;1.385568;-0.05595768
0.1456657;1.377762;-0.05626828
0.1451504;1.37223;-0.0562968
0.1442581;1.357689;-0.05618822
0.143557;1.349011;-0.05594369
0.1423631;1.329198;-0.05590779
0.1417989;1.317844;-0.05574063
0.1413321;1.305903;-0.05546735
0.1400354;1.281715;-0.05439737
0.1392985;1.269835;-0.0536859
0.1379893;1.246723;-0.05220604
0.1373308;1.235732;-0.05108786
0.1364181;1.225725;-0.04992952
0.1346124;1.208476;-0.04770138
0.1338975;1.202254;-0.04680615
0.1329018;1.194379;-0.04497537
0.1325335;1.193841;-0.04442481
0.1315521;1.199114;-0.04242607
0.1311171;1.204876;-0.04148289
0.1307035;1.220666;-0.04029294
0.130527;1.230643;-0.04010695
0.1306306;1.253419;-0.04065445
0.1308459;1.266349;-0.04115748
0.1308154;1.278622;-0.04127646
0.1315078;1.305138;-0.04346974
0.1319227;1.318441;-0.04462922
0.1326801;1.343435;-0.04733137
0.1331565;1.355128;-0.04891403
0.1341861;1.375656;-0.05190744
0.1348088;1.384435;-0.05351353
0.1352206;1.392054;-0.05522078
0.1361163;1.403583;-0.05859356
0.1364648;1.407164;-0.06011465
0.1371482;1.410187;-0.0635193
0.137384;1.409491;-0.06507068
0.1377601;1.403937;-0.06772573
0.1378701;1.399114;-0.06894498
0.1379325;1.393082;-0.06996228
0.1378094;1.377556;-0.07120362
0.1376857;1.367867;-0.07140654
0.1372565;1.34558;-0.07128759
0.137021;1.332965;-0.07092996
0.1363015;1.305689;-0.06963643
0.1358888;1.291163;-0.06857213
0.1350355;1.261727;-0.06611913
0.1345494;1.246953;-0.06447763
0.1339974;1.232689;-0.0627372
0.1326122;1.207369;-0.05885583
0.1318839;1.197059;-0.05672183
0.130638;1.182585;-0.05264504
0.1299271;1.179071;-0.05011047
0.1282965;1.179561;-0.04499021
0.1274464;1.183486;-0.042532
0.1265917;1.189184;-0.04005904
0.1249858;1.206037;-0.0359539
0.1242628;1.216663;-0.03421373
0.1230828;1.240848;-0.03116683
0.1225454;1.254321;-0.02989646
0.1214472;1.281849;-0.02766059
0.120711;1.295622;-0.0265428
0.1215843;1.322183;-0.02583178
0.1216858;1.334249;-0.02548464
0.1219167;1.346566;-0.02562681
0.1223231;1.368596;-0.02537592
0.1227777;1.377499;-0.02623403
0.1236773;1.392991;-0.02849155
0.1241694;1.398453;-0.02951384
0.1257755;1.405582;-0.0330854
0.1265081;1.406385;-0.03497897
0.1271903;1.406287;-0.03699837
0.1289073;1.401641;-0.04045889
0.1296172;1.397096;-0.04187303
0.1309381;1.384038;-0.04437139
0.1314077;1.375167;-0.04521316
0.1320662;1.354162;-0.04612872
0.1323225;1.342381;-0.04634816
0.1324131;1.329462;-0.0463039
0.1322349;1.301542;-0.0456643
0.1321398;1.286623;-0.04505352
0.1315494;1.255878;-0.04387275
0.1310198;1.240738;-0.04315669
0.1298354;1.212902;-0.04138428
0.1293019;1.201203;-0.04024319
0.1281407;1.183191;-0.03769333
0.1274903;1.17756;-0.03635379
0.1267793;1.174082;-0.03532556
0.1251216;1.17366;-0.03328969
0.1241872;1.17771;-0.0323072
0.1221495;1.191219;-0.03003998
0.1210693;1.200469;-0.02891867
0.1188441;1.223048;-0.02712977
0.1177223;1.235891;-0.02657109
0.117107;1.249406;-0.02626458
0.1147931;1.275365;-0.02407053
0.1141463;1.28846;-0.02363698
0.1125898;1.313765;-0.02272636
0.1122698;1.326071;-0.02253049
0.1113096;1.348314;-0.0229271
0.1110837;1.35828;-0.02357226
0.11123;1.374927;-0.0257552
0.1114454;1.381431;-0.02703902
0.1119327;1.386386;-0.02862823
0.1134187;1.392989;-0.03241559
0.1140731;1.393888;-0.03400718
0.115925;1.392498;-0.03733752
0.1170046;1.389713;-0.03879321
0.1181809;1.385259;-0.04004706
0.120497;1.372869;-0.04234554
0.1215107;1.364339;-0.04303613
0.1234321;1.344722;-0.04422655
0.124175;1.333595;-0.04452707
0.1255641;1.308973;-0.04467554
0.1260432;1.295655;-0.04454396
0.1267582;1.268218;-0.04429298
0.1268926;1.254604;-0.04417948
0.1270149;1.241452;-0.04411956
0.1271407;1.217541;-0.04373781
0.1270789;1.207312;-0.04343492
0.1264745;1.191445;-0.04222197
0.1261065;1.186356;-0.04154044
0.1248252;1.181685;-0.04024072
0.1241079;1.182783;-0.03952198
0.123304;1.186192;-0.03859203
0.1215271;1.198183;-0.03654132
0.1205939;1.206505;-0.03543938
0.1188077;1.226721;-0.03380489
0.1177485;1.237801;-0.03260852
0.1159641;1.262146;-0.03159426
0.1151802;1.274357;-0.03036115
0.1133736;1.298938;-0.02971242
0.1125777;1.310976;-0.02931483
0.1113159;1.334185;-0.0296053
0.1106504;1.344773;-0.02971049
0.1100743;1.354943;-0.0301983
0.1096324;1.372664;-0.0316435
0.1093168;1.380194;-0.03260732
0.1093024;1.391568;-0.0345158
0.1094121;1.39521;-0.03564171
0.1101438;1.399272;-0.03781457
0.1106213;1.399137;-0.03886574
0.111138;1.397388;-0.0397609
0.1124102;1.39021;-0.04124896
0.1132114;1.38465;-0.04179795
0.114779;1.369988;-0.04220907
0.115572;1.361054;-0.0422404
0.1169917;1.3408;-0.04195891
0.1178454;1.32943;-0.04171269
0.1187093;1.317069;-0.0413687
0.1204747;1.291108;-0.04101421
0.1213627;1.277884;-0.04092431
0.1230054;1.252037;-0.041017
0.1237875;1.240363;-0.04133886
0.1251724;1.219217;-0.04156475
0.1257956;1.210668;-0.04148674
0.1262552;1.203828;-0.04153337
0.1271449;1.194711;-0.04168749
0.1274906;1.192647;-0.04152
0.1278069;1.195135;-0.04076892
0.1277973;1.199519;-0.04027359
0.1277436;1.212769;-0.03912474
0.1276985;1.221423;-0.03875108
0.1273972;1.241254;-0.03758871
0.1272132;1.252262;-0.03701881
0.1270636;1.263681;-0.03663707
0.1266622;1.287298;-0.03602173
0.1267384;1.299112;-0.03619692
0.1266013;1.32142;-0.03611021
0.1266624;1.332226;-0.03677671
0.1269565;1.351797;-0.03775034
0.1271927;1.360631;-0.03833063
0.1277537;1.37547;-0.04009795
0.1281184;1.381477;-0.04098026
0.1284395;1.386329;-0.04220013
0.1293816;1.392418;-0.04454046
0.129828;1.393521;-0.04587141
0.1309842;1.391775;-0.048664
0.1318037;1.389269;-0.05002293
0.1334109;1.380137;-0.05244067
0.1341779;1.373719;-0.05346958
0.134984;1.36548;-0.05434522
0.1363312;1.346855;-0.05576663
0.1369809;1.336089;-0.05632822
0.1381306;1.312007;-0.05665074
0.138632;1.29885;-0.05641374
0.1390897;1.271879;-0.05540022
0.1392394;1.258095;-0.0545702
0.1392365;1.244611;-0.05352012
0.1389503;1.218996;-0.05131088
0.1386396;1.207643;-0.04997348
0.1379249;1.189938;-0.04701607
0.1375418;1.18387;-0.04548684
0.1366339;1.179037;-0.04186417
0.1361278;1.179861;-0.04019373
0.1348723;1.18825;-0.03649928
0.1343182;1.195561;-0.03462853
0.1337942;1.204236;-0.03298322
0.1328834;1.224971;-0.02979828
0.1324007;1.236596;-0.02840453
0.1318501;1.261027;-0.02591688
0.1316327;1.274056;-0.02528159
0.1318532;1.286096;-0.02411955
0.1322297;1.310321;-0.02301898
0.1325839;1.322309;-0.02312802
0.1331718;1.345351;-0.02362894
0.1335623;1.355988;-0.02368096
0.1353491;1.373989;-0.02721121
0.1360143;1.380906;-0.02867047
0.138351;1.391745;-0.03411032
0.1394096;1.394855;-0.03677198
0.1406027;1.397037;-0.03995275
0.1435561;1.396643;-0.04630222
0.144927;1.394686;-0.04930043
0.1475217;1.386377;-0.05496102
0.1487771;1.380019;-0.05752232
0.1507503;1.363398;-0.06177362
0.1513489;1.353284;-0.0635097
0.1518819;1.34249;-0.06517208
0.1523509;1.318091;-0.06780397
0.1524218;1.304989;-0.06899703
0.1517121;1.277127;-0.07072565
0.1511487;1.262796;-0.07157955
0.1495772;1.234598;-0.07286586
0.1485715;1.221911;-0.07336041
0.147491;1.210678;-0.07381279
0.1453447;1.192773;-0.07408526
0.1443198;1.186786;-0.07396292
0.142262;1.180697;-0.07415101
0.1412077;1.181485;-0.07399717
0.1392919;1.19052;-0.07327502
0.1383899;1.197233;-0.07271124
0.1368114;1.215727;-0.07114626
0.1360916;1.226732;-0.07015073
0.1353208;1.238188;-0.06908839
0.1340182;1.262761;-0.06666653
0.1334778;1.275794;-0.0655288
0.1326655;1.300743;-0.06326034
0.1324532;1.312856;-0.06212827
0.1321127;1.336122;-0.06024939
0.1320627;1.346681;-0.0594746
0.1321639;1.366608;-0.05855295
0.1323061;1.375455;-0.05801527
0.1322586;1.383429;-0.05791132
0.1329361;1.395929;-0.05831779
0.1333515;1.400123;-0.05860324
0.1345105;1.404758;-0.06001049
0.1352129;1.40497;-0.06070912
0.1370548;1.401663;-0.06237681
0.1379887;1.397768;-0.06302588
0.1390122;1.392616;-0.06366259
0.1411679;1.37887;-0.06466661
0.1421691;1.37022;-0.06496748
0.1441616;1.350057;-0.06534924
0.1451477;1.338697;-0.06547968
0.1469277;1.313949;-0.06551687
0.1475874;1.300665;-0.06539033
0.1485564;1.273322;-0.06526837
0.148837;1.259496;-0.06515816
0.1490216;1.246039;-0.06499095
0.1491697;1.220831;-0.06453812
0.1491393;1.209734;-0.06404934
0.1491073;1.192686;-0.06266578
0.1491282;1.186418;-0.06193803
0.149412;1.180603;-0.0602701
0.149558;1.180479;-0.0591515
0.1496844;1.182951;-0.05799522
0.1499961;1.193205;-0.05503796
0.1502306;1.201287;-0.05348793
0.1505987;1.220104;-0.05059883
0.1506786;1.230999;-0.04924132
0.1510584;1.254391;-0.04677831
0.1515011;1.267317;-0.04647762
0.151554;1.291687;-0.0442492
0.1517993;1.303577;-0.04366198
0.1519215;1.315331;-0.04323697
0.15215;1.33827;-0.04323889
0.1522866;1.349215;-0.0435855
0.1522389;1.369861;-0.04484782
0.1525144;1.378401;-0.04648459
0.1527982;1.391629;-0.04971838
0.152795;1.396791;-0.05186877
0.1528412;1.400806;-0.05396603
0.1531547;1.405815;-0.05849354
0.1533056;1.406618;-0.06064851
0.1536623;1.404514;-0.06484895
0.1539922;1.401949;-0.06695313
0.1549859;1.39341;-0.0708503
0.15547;1.387397;-0.07237044
0.156854;1.373586;-0.0750876
0.1576409;1.365901;-0.07607923
0.1585906;1.357983;-0.07710431
0.1601947;1.341569;-0.07849263
0.1609984;1.333219;-0.07886954
0.1627438;1.3169;-0.07947691
0.163589;1.309115;-0.07963981
0.164317;1.301486;-0.07988626
0.1656259;1.286643;-0.08028447
0.1664371;1.279746;-0.08035217
0.1674269;1.268278;-0.08017547
0.1675614;1.263658;-0.08014653
0.1676835;1.254633;-0.08030441
0.1677133;1.250342;-0.08060856
0.1679591;1.243439;-0.08207675
0.1680858;1.240835;-0.08305822
0.1682026;1.238135;-0.08397043
0.1686207;1.233989;-0.08600324
0.1688633;1.232388;-0.08716551
0.1694566;1.231141;-0.08991348
0.1697291;1.231133;-0.09128179
0.170127;1.231684;-0.09391163
0.1704662;1.231817;-0.09555927
0.1712487;1.232201;-0.09950621
0.1717945;1.232604;-0.1017368
0.1722621;1.233199;-0.1037541
0.172979;1.234785;-0.1071176
0.1734367;1.235394;-0.1087825
0.1744856;1.236168;-0.1118399
0.1750492;1.236404;-0.1128337
0.1769889;1.23666;-0.1140432
0.1780437;1.23672;-0.1144868
0.1807559;1.236272;-0.1150377
0.1835733;1.236959;-0.1148067
0.1850264;1.23715;-0.1148007
0.1892405;1.237272;-0.1147591
0.1907315;1.238137;-0.1146921
0.1952291;1.241329;-0.1134918
0.1966842;1.242165;-0.1130496
0.1992644;1.24428;-0.1130785
0.2001891;1.246542;-0.111827
0.20145;1.248212;-0.1128371
0.2039934;1.250841;-0.1129198
0.2044834;1.252978;-0.1132003
0.2065146;1.255953;-0.1144146
0.2075334;1.256693;-0.1148996
0.2096081;1.258249;-0.1164167
0.2107373;1.25878;-0.1168101
0.2115918;1.259716;-0.1179078
0.2131331;1.261304;-0.1191587
0.2136583;1.262237;-0.1200214
0.2146946;1.264101;-0.1211533
0.2149176;1.26589;-0.1215734
0.2156725;1.268743;-0.1218179
0.2150008;1.270934;-0.1217458
0.214882;1.273771;-0.1200389
0.2137766;1.276415;-0.1208606
0.2133202;1.278556;-0.1208993
0.2113071;1.283346;-0.1210208
0.2103076;1.285212;-0.1213999
0.2085232;1.288269;-0.1219357
0.2074984;1.290025;-0.1220624
0.2058555;1.293874;-0.1232499
0.2050731;1.295002;-0.1239597
0.2046845;1.296324;-0.1247843
0.2039516;1.298514;-0.1268416
0.2036214;1.299069;-0.1276412
0.2031971;1.300461;-0.1294392
0.2027824;1.301038;-0.1304784
0.2023063;1.302297;-0.1322133
0.2016135;1.302821;-0.1327721
0.2009057;1.304047;-0.1342026
0.2006635;1.304541;-0.1349282
0.2001558;1.305022;-0.1357824
0.1991612;1.306156;-0.137061
0.1988733;1.306668;-0.1373929
0.1980507;1.307501;-0.1381493
0.197372;1.307844;-0.1382705
0.1966343;1.308408;-0.1390351
0.1963134;1.308517;-0.1393343
0.195951;1.308573;-0.1395161
0.1949016;1.308737;-0.1396934
0.1946243;1.308668;-0.1397948
0.1940131;1.308523;-0.1396288
0.1937191;1.308436;-0.1394934
0.192812;1.308458;-0.1390738
0.1924628;1.308373;-0.1388666
0.1921489;1.308269;-0.1386304
0.1916161;1.307963;-0.1380235
0.1912388;1.3078;-0.1376815
0.1906074;1.307599;-0.1370138
0.190558;1.307389;-0.1367399
0.1902849;1.306906;-0.136071
0.1900367;1.30679;-0.1357278
0.1897233;1.30636;-0.1349449
0.1896528;1.306198;-0.1346028
0.1895274;1.305967;-0.1341224
0.189114;1.305661;-0.1332526
0.1888839;1.305576;-0.1328576
0.1887787;1.30524;-0.1319666
0.1887036;1.30513;-0.1315145
0.1884693;1.304941;-0.1311423
0.1878988;1.304873;-0.1301008
0.1878553;1.304762;-0.1295975
0.187721;1.304656;-0.1289425
0.1873123;1.304584;-0.1277684
0.1869598;1.304427;-0.1266288
0.1868367;1.304381;-0.1260041
0.1865539;1.304351;-0.1245874
0.186286;1.304295;-0.1239489
0.1860256;1.304181;-0.1228059
0.185929;1.304127;-0.1222349
0.1858882;1.303982;-0.1216806
0.1857668;1.303927;-0.1205815
0.1857601;1.303887;-0.1200556
0.1859311;1.303801;-0.1189753
0.1859779;1.303741;-0.1185415
0.1860084;1.303677;-0.1180786
0.1860015;1.303602;-0.1170391
0.18607;1.303567;-0.1165478
0.1859643;1.30352;-0.1154883
0.1859809;1.303549;-0.1150175
0.1858726;1.303515;-0.1139107
0.1858761;1.303523;-0.1134122
0.1859162;1.303338;-0.1122835
0.1858553;1.303352;-0.1117632
0.1857564;1.30334;-0.110632
0.1857031;1.303357;-0.1100601
0.1857408;1.303364;-0.1095548
0.185549;1.303385;-0.1085186
0.1854505;1.303438;-0.1081855
0.185487;1.303653;-0.107223
0.18542;1.303834;-0.106779
0.1853693;1.303917;-0.1063075
0.1853181;1.304193;-0.1055765
0.1853775;1.304352;-0.1051382
0.1855078;1.304601;-0.104312
0.1855547;1.304603;-0.1040006
0.1854846;1.304748;-0.1037838
0.1855163;1.305071;-0.1030589
0.1853247;1.305488;-0.1027197
0.1852836;1.305676;-0.102549
0.1853222;1.305729;-0.1022532
0.1852292;1.306035;-0.1018622
0.185227;1.306125;-0.1017557
0.1851726;1.306212;-0.101541
0.1851712;1.306206;-0.1014682
0.1852488;1.306118;-0.1012549
0.1852646;1.306039;-0.1011382
0.1851863;1.305634;-0.1008504
0;0;0
0.1851004;1.305177;-0.1004248
0.1850405;1.304858;-0.09989768
0.1849874;1.304672;-0.0995164
0.184902;1.304556;-0.0992288
0.1848632;1.304244;-0.09868941
0;0;0
0;0;0
0;0;0
0;0;0
