Timestamp; Position; ID
0.92;(-0.05611749, 1.22836500, 0.13635720);46
0.94;(-0.05672365, 1.23066200, 0.13904970);47
0.96;(-0.05686416, 1.23438500, 0.13972460);48
0.98;(-0.05694965, 1.24415100, 0.14010850);49
1;(-0.05706075, 1.25660600, 0.14041930);50
1.02;(-0.05696454, 1.27216500, 0.14055850);51
1.04;(-0.05694977, 1.28825800, 0.14034880);52
1.06;(-0.05674804, 1.29573800, 0.13993770);53
1.08;(-0.05632075, 1.31087000, 0.13890010);54
1.1;(-0.05566951, 1.32411700, 0.13791530);55
1.12;(-0.05507462, 1.33521100, 0.13730340);56
1.14;(-0.05493756, 1.33969600, 0.13721560);57
1.16;(-0.05465164, 1.34697100, 0.13724810);58
1.18;(-0.05469876, 1.34804900, 0.13761600);59
1.2;(-0.05477782, 1.34959200, 0.13894020);60
1.22;(-0.05515839, 1.34519100, 0.14044200);61
1.24;(-0.05532519, 1.34141800, 0.14130770);62
1.26;(-0.05571233, 1.33151900, 0.14316860);63
1.28;(-0.05630866, 1.31832400, 0.14526340);64
1.3;(-0.05712111, 1.30280100, 0.14763910);65
1.32;(-0.05788184, 1.28592200, 0.15039700);66
1.34;(-0.05826183, 1.27750700, 0.15175120);67
1.36;(-0.05902546, 1.26014000, 0.15491000);68
1.38;(-0.05966971, 1.24395600, 0.15768030);69
1.4;(-0.06030595, 1.23025600, 0.16051300);70
1.42;(-0.06088439, 1.22042900, 0.16333630);71
1.44;(-0.06115966, 1.21753500, 0.16611500);72
1.46;(-0.06126971, 1.21818600, 0.16748170);73
1.48;(-0.06124002, 1.22298400, 0.16961480);74
1.5;(-0.06104380, 1.23228100, 0.17082380);75
1.52;(-0.06029093, 1.24535900, 0.17144500);76
1.54;(-0.06008962, 1.25213500, 0.17224950);77
1.56;(-0.05974875, 1.26936700, 0.17277360);78
1.58;(-0.05888893, 1.28664800, 0.17348990);79
1.6;(-0.05779236, 1.30372500, 0.17338810);80
1.62;(-0.05659480, 1.31897400, 0.17295640);81
1.64;(-0.05595392, 1.32555800, 0.17268540);82
1.66;(-0.05488226, 1.33789700, 0.17231920);83
1.68;(-0.05420022, 1.34683200, 0.17221540);84
1.7;(-0.05382966, 1.35223800, 0.17235200);85
1.72;(-0.05367130, 1.35407900, 0.17266840);86
1.74;(-0.05374926, 1.35166600, 0.17334510);87
1.76;(-0.05389139, 1.34889800, 0.17369040);88
1.78;(-0.05431229, 1.34098900, 0.17469840);89
1.8;(-0.05505901, 1.33006300, 0.17593500);90
1.82;(-0.05591572, 1.31676000, 0.17727400);91
1.84;(-0.05637635, 1.30890500, 0.17806410);92
1.86;(-0.05761437, 1.29256100, 0.17988880);93
1.88;(-0.05904016, 1.27548700, 0.18206670);94
1.9;(-0.06085606, 1.25893400, 0.18450360);95
1.92;(-0.06163488, 1.25114700, 0.18578750);96
1.94;(-0.06380643, 1.23155000, 0.19030600);97
1.96;(-0.06420014, 1.22743200, 0.19171630);98
1.98;(-0.06515609, 1.22255300, 0.19478470);99
2;(-0.06599501, 1.22309400, 0.19773190);100
2.02;(-0.06633028, 1.22798000, 0.20025460);101
2.04;(-0.06599991, 1.23324400, 0.20094880);102
2.06;(-0.06589708, 1.24416500, 0.20238040);103
2.08;(-0.06500187, 1.25908700, 0.20330470);104
2.1;(-0.06447535, 1.26746700, 0.20383000);105
2.12;(-0.06294415, 1.29343800, 0.20464400);106
2.14;(-0.06238732, 1.30208600, 0.20461750);107
2.16;(-0.06123737, 1.31866900, 0.20441430);108
2.18;(-0.06001157, 1.33340900, 0.20418290);109
2.2;(-0.05873320, 1.34491300, 0.20420730);110
2.22;(-0.05815275, 1.34917000, 0.20439950);111
2.24;(-0.05681813, 1.35745200, 0.20540920);112
2.26;(-0.05654281, 1.35792200, 0.20583470);113
2.28;(-0.05622778, 1.35574000, 0.20701100);114
2.3;(-0.05605151, 1.34970500, 0.20797530);115
2.32;(-0.05620847, 1.34443100, 0.20858850);116
2.34;(-0.05654892, 1.33342800, 0.20993930);117
2.36;(-0.05700533, 1.31980300, 0.21096930);118
2.38;(-0.05784711, 1.30368500, 0.21203340);119
2.4;(-0.05886681, 1.28619200, 0.21292080);120
2.42;(-0.05930527, 1.27717400, 0.21321800);121
2.44;(-0.06027736, 1.26030700, 0.21351140);122
2.46;(-0.06137848, 1.24590200, 0.21414270);123
2.48;(-0.06237829, 1.23537200, 0.21444310);124
2.5;(-0.06324186, 1.23002200, 0.21489270);125
2.52;(-0.06406695, 1.22908900, 0.21531870);126
2.54;(-0.06424939, 1.23071100, 0.21534210);127
2.56;(-0.06441659, 1.23630700, 0.21581730);128
2.58;(-0.06411715, 1.24781300, 0.21616200);129
2.6;(-0.06393326, 1.25996200, 0.21709750);130
2.62;(-0.06354117, 1.26763700, 0.21721700);131
2.64;(-0.06298493, 1.28401000, 0.21797180);132
2.66;(-0.06230390, 1.30083600, 0.21862070);133
2.68;(-0.06168337, 1.31691800, 0.21878810);134
2.7;(-0.06079641, 1.33176500, 0.21851630);135
2.72;(-0.06020753, 1.33844200, 0.21836430);136
2.74;(-0.05907536, 1.35034100, 0.21786490);137
2.76;(-0.05826760, 1.35951700, 0.21729750);138
2.78;(-0.05761890, 1.36570400, 0.21657650);139
2.8;(-0.05700655, 1.36782900, 0.21595670);140
2.82;(-0.05670664, 1.36741000, 0.21574600);141
2.84;(-0.05609333, 1.36425000, 0.21536960);142
2.86;(-0.05559320, 1.35740100, 0.21472700);143
2.88;(-0.05538542, 1.34696000, 0.21410590);144
2.9;(-0.05538838, 1.33390700, 0.21345260);145
2.92;(-0.05533832, 1.32624100, 0.21299620);146
2.94;(-0.05541479, 1.30952200, 0.21240570);147
2.96;(-0.05550046, 1.29187600, 0.21176050);148
2.98;(-0.05561354, 1.27427500, 0.21168230);149
3;(-0.05561280, 1.25839900, 0.21208230);150
3.02;(-0.05553564, 1.25143000, 0.21233660);151
3.04;(-0.05536388, 1.23963300, 0.21358000);152
3.06;(-0.05519510, 1.23182000, 0.21474510);153
3.08;(-0.05501762, 1.22683600, 0.21519850);154
3.1;(-0.05478481, 1.22618000, 0.21531080);155
3.12;(-0.05462689, 1.22824100, 0.21549440);156
3.14;(-0.05427837, 1.23548300, 0.21654550);157
3.16;(-0.05370524, 1.24632200, 0.21750940);158
3.18;(-0.05330340, 1.25822500, 0.21856550);159
3.2;(-0.05278454, 1.26538600, 0.21897830);160
3.22;(-0.05202177, 1.28024100, 0.22004250);161
3.24;(-0.05120680, 1.29512200, 0.22082610);162
3.26;(-0.05049846, 1.30959600, 0.22092300);163
3.28;(-0.04951215, 1.32260000, 0.22030540);164
3.3;(-0.04905829, 1.32849800, 0.21987200);165
3.32;(-0.04829604, 1.33836100, 0.21896500);166
3.34;(-0.04779512, 1.34629600, 0.21810110);167
3.36;(-0.04721499, 1.35120300, 0.21725520);168
3.38;(-0.04657545, 1.35276100, 0.21657960);169
3.4;(-0.04626200, 1.35204400, 0.21630880);170
3.42;(-0.04568219, 1.34844900, 0.21562740);171
3.44;(-0.04544570, 1.34052500, 0.21479980);172
3.46;(-0.04543202, 1.32980800, 0.21394220);173
3.48;(-0.04561913, 1.31550900, 0.21326450);174
3.5;(-0.04560816, 1.30756500, 0.21316320);175
3.52;(-0.04575230, 1.29115200, 0.21311720);176
3.54;(-0.04562844, 1.27405200, 0.21330390);177
3.56;(-0.04580337, 1.25786800, 0.21404800);178
3.58;(-0.04621389, 1.24403900, 0.21562330);179
3.6;(-0.04623564, 1.23859800, 0.21678620);180
3.62;(-0.04618641, 1.22989800, 0.21837480);181
3.64;(-0.04649407, 1.22676800, 0.21950700);182
3.66;(-0.04708824, 1.22775100, 0.22096010);183
3.68;(-0.04723397, 1.23509200, 0.22212870);184
3.7;(-0.04723376, 1.24001000, 0.22250160);185
3.72;(-0.04742909, 1.25163100, 0.22425550);186
3.74;(-0.04754923, 1.26520400, 0.22562270);187
3.76;(-0.04763814, 1.27954100, 0.22657310);188
3.78;(-0.04768336, 1.29398800, 0.22669930);189
3.8;(-0.04763728, 1.30094100, 0.22657920);190
3.82;(-0.04746319, 1.31432100, 0.22608290);191
3.84;(-0.04715353, 1.32530500, 0.22531000);192
3.86;(-0.04692352, 1.33424300, 0.22442240);193
3.88;(-0.04688626, 1.33738400, 0.22394180);194
3.9;(-0.04678597, 1.34124500, 0.22302080);195
3.92;(-0.04680832, 1.34153600, 0.22233840);196
3.94;(-0.04672791, 1.33791700, 0.22154510);197
3.96;(-0.04667815, 1.33056900, 0.22094520);198
3.98;(-0.04666801, 1.32551900, 0.22074050);199
4;(-0.04674604, 1.31349800, 0.22023700);200
4.02;(-0.04684461, 1.29899300, 0.21998790);201
4.04;(-0.04696783, 1.28277700, 0.21987840);202
4.06;(-0.04727031, 1.26568500, 0.22031170);203
4.08;(-0.04735097, 1.25774800, 0.22059550);204
4.1;(-0.04762727, 1.24357500, 0.22129750);205
4.12;(-0.04780688, 1.23335300, 0.22287780);206
4.14;(-0.04791676, 1.22829100, 0.22428700);207
4.16;(-0.04815302, 1.22748300, 0.22503580);208
4.18;(-0.04811110, 1.22829500, 0.22531480);209
4.2;(-0.04792435, 1.23411500, 0.22557380);210
4.22;(-0.04755540, 1.24284200, 0.22649440);211
4.24;(-0.04714768, 1.25405600, 0.22783130);212
4.26;(-0.04679106, 1.26506300, 0.22867110);213
4.28;(-0.04665188, 1.27043300, 0.22882860);214
4.3;(-0.04627961, 1.28110800, 0.22861550);215
4.32;(-0.04570606, 1.29060200, 0.22810560);216
4.34;(-0.04512629, 1.29823000, 0.22741890);217
4.36;(-0.04447828, 1.30345500, 0.22683480);218
4.38;(-0.04415925, 1.30473200, 0.22659920);219
4.4;(-0.04333013, 1.30547000, 0.22603590);220
4.42;(-0.04281343, 1.30322200, 0.22520720);221
4.44;(-0.04246845, 1.29770000, 0.22436900);222
4.46;(-0.04213405, 1.28943900, 0.22297800);223
4.48;(-0.04189862, 1.28467600, 0.22210260);224
4.5;(-0.04165378, 1.27343400, 0.22061820);225
4.52;(-0.04160426, 1.26153600, 0.21948220);226
4.54;(-0.04162326, 1.24976100, 0.21822280);227
4.56;(-0.04196821, 1.23979000, 0.21756710);228
4.58;(-0.04215220, 1.23592100, 0.21739170);229
4.6;(-0.04253056, 1.23065900, 0.21715970);230
4.62;(-0.04299043, 1.22975900, 0.21730930);231
4.64;(-0.04325490, 1.23104300, 0.21753150);232
4.66;(-0.04369926, 1.24007500, 0.21813550);233
4.68;(-0.04390743, 1.24425000, 0.21821920);234
4.7;(-0.04391523, 1.25519400, 0.21902220);235
4.72;(-0.04348795, 1.26827800, 0.21948870);236
4.74;(-0.04308590, 1.28139400, 0.21884210);237
4.76;(-0.04270446, 1.29427500, 0.21722150);238
4.78;(-0.04244026, 1.30032700, 0.21606660);239
4.8;(-0.04190541, 1.31127400, 0.21364510);240
4.82;(-0.04134288, 1.32008500, 0.21113800);241
4.84;(-0.04089542, 1.32545500, 0.20887360);242
4.86;(-0.04064505, 1.32703200, 0.20771120);243
4.88;(-0.04027590, 1.32765200, 0.20556290);244
4.9;(-0.03997890, 1.32489000, 0.20348840);245
4.92;(-0.03999514, 1.31820600, 0.20161880);246
4.94;(-0.04004569, 1.31329400, 0.20068130);247
4.96;(-0.04023448, 1.29451900, 0.19818860);248
4.98;(-0.04017779, 1.28722600, 0.19750090);249
5;(-0.04020708, 1.27142800, 0.19658580);250
5.02;(-0.04005965, 1.25540100, 0.19645230);251
5.04;(-0.04000102, 1.24116600, 0.19641570);252
5.06;(-0.03990956, 1.23473100, 0.19685900);253
5.08;(-0.03961060, 1.22574700, 0.19798710);254
5.1;(-0.03939968, 1.22128900, 0.19832030);255
5.12;(-0.03947517, 1.22166200, 0.19741370);256
5.14;(-0.03969365, 1.22749700, 0.19613950);257
5.16;(-0.03988718, 1.23182500, 0.19502860);258
5.18;(-0.04030285, 1.24268700, 0.19439950);259
5.2;(-0.04066630, 1.25552100, 0.19393620);260
5.22;(-0.04122169, 1.26819300, 0.19307100);261
5.24;(-0.04193718, 1.28055300, 0.19200100);262
5.26;(-0.04221393, 1.28649600, 0.19168190);263
5.28;(-0.04269106, 1.29766600, 0.19132270);264
5.3;(-0.04309634, 1.30747200, 0.19129520);265
5.32;(-0.04328436, 1.31412900, 0.19120620);266
5.34;(-0.04350071, 1.31767600, 0.19107920);267
5.36;(-0.04362284, 1.31769400, 0.19117060);268
5.38;(-0.04386496, 1.31581400, 0.19135240);269
5.4;(-0.04409058, 1.31690200, 0.19133410);270
5.42;(-0.04393271, 1.30302400, 0.19124110);271
5.44;(-0.04409386, 1.29811600, 0.19081070);272
5.46;(-0.04438344, 1.28723400, 0.19011990);273
5.48;(-0.04470326, 1.27584000, 0.18940070);274
5.5;(-0.04486440, 1.26462100, 0.18859270);275
5.52;(-0.04510130, 1.25432500, 0.18793290);276
5.54;(-0.04533951, 1.25022000, 0.18765670);277
5.56;(-0.04566471, 1.24464000, 0.18674310);278
5.58;(-0.04598416, 1.24326700, 0.18597160);279
5.6;(-0.04642968, 1.24584300, 0.18549240);280
5.62;(-0.04687680, 1.25151800, 0.18459890);281
5.64;(-0.04704864, 1.25565400, 0.18379870);282
5.66;(-0.04739808, 1.26559200, 0.18276450);283
5.68;(-0.04765968, 1.27792300, 0.18205530);284
5.7;(-0.04807699, 1.29058200, 0.18091200);285
5.72;(-0.04834086, 1.30274400, 0.17918700);286
5.74;(-0.04859828, 1.30822700, 0.17819070);287
5.76;(-0.04890311, 1.31813600, 0.17637220);288
5.78;(-0.04893934, 1.32585600, 0.17456310);289
5.8;(-0.04888021, 1.33038000, 0.17307860);290
5.82;(-0.04886968, 1.33200100, 0.17163120);291
5.84;(-0.04891521, 1.33114000, 0.17103670);292
5.86;(-0.04877941, 1.32777300, 0.16977070);293
5.88;(-0.04869131, 1.32052600, 0.16856590);294
5.9;(-0.04865864, 1.31006600, 0.16723320);295
5.92;(-0.04878572, 1.29739800, 0.16616210);296
5.94;(-0.04881075, 1.29041800, 0.16566490);297
5.96;(-0.04892649, 1.27605700, 0.16482080);298
5.98;(-0.04904193, 1.26098100, 0.16390980);299
6;(-0.04931700, 1.24625200, 0.16346020);300
6.02;(-0.04954632, 1.23402200, 0.16356590);301
6.04;(-0.04971695, 1.22974800, 0.16366220);302
6.06;(-0.05008477, 1.22403600, 0.16400560);303
6.08;(-0.05055104, 1.22452500, 0.16487630);304
6.1;(-0.05118432, 1.22830100, 0.16621810);305
6.12;(-0.05150112, 1.23186700, 0.16670620);306
6.14;(-0.05215555, 1.24037000, 0.16757590);307
6.16;(-0.05257076, 1.25264800, 0.16895870);308
6.18;(-0.05292679, 1.26659600, 0.17066840);309
6.2;(-0.05327874, 1.28060300, 0.17175160);310
6.22;(-0.05353132, 1.28788100, 0.17211010);311
6.24;(-0.05387385, 1.30148900, 0.17249330);312
6.26;(-0.05428658, 1.31391300, 0.17254330);313
6.28;(-0.05442882, 1.32433700, 0.17264050);314
6.3;(-0.05427520, 1.33161000, 0.17317590);315
6.32;(-0.05417420, 1.33381300, 0.17351000);316
6.34;(-0.05415156, 1.33624300, 0.17426430);317
6.36;(-0.05416039, 1.33478400, 0.17510440);318
6.38;(-0.05424089, 1.32910000, 0.17629830);319
6.4;(-0.05425938, 1.31934900, 0.17758690);320
6.42;(-0.05434405, 1.31325400, 0.17826980);321
6.44;(-0.05460752, 1.29995600, 0.18002120);322
6.46;(-0.05454892, 1.28501900, 0.18203060);323
6.48;(-0.05450334, 1.26915400, 0.18445410);324
6.5;(-0.05466751, 1.25358300, 0.18772050);325
6.52;(-0.05474364, 1.24675000, 0.18938070);326
6.54;(-0.05502177, 1.23581600, 0.19246970);327
6.56;(-0.05529810, 1.22950900, 0.19547880);328
6.58;(-0.05569508, 1.22753400, 0.19856470);329
6.6;(-0.05615182, 1.23003200, 0.20179670);330
6.62;(-0.05632681, 1.23309900, 0.20350270);331
6.64;(-0.05654012, 1.24135600, 0.20665300);332
6.66;(-0.05685698, 1.25258600, 0.20993270);333
6.68;(-0.05700682, 1.26571400, 0.21299210);334
6.7;(-0.05717603, 1.27276600, 0.21428280);335
6.72;(-0.05755262, 1.28691800, 0.21653080);336
6.74;(-0.05809789, 1.29988000, 0.21774130);337
6.76;(-0.05843415, 1.31147200, 0.21814340);338
6.78;(-0.05897639, 1.31982300, 0.21821080);339
6.8;(-0.05941075, 1.32494600, 0.21783100);340
6.82;(-0.05973016, 1.32609400, 0.21745330);341
6.84;(-0.06038813, 1.32592700, 0.21678610);342
6.86;(-0.06101433, 1.32227500, 0.21619040);343
6.88;(-0.06163439, 1.31534000, 0.21564130);344
6.9;(-0.06228912, 1.30602800, 0.21490210);345
6.92;(-0.06265341, 1.30047200, 0.21456990);346
6.94;(-0.06338185, 1.28718200, 0.21413910);347
6.96;(-0.06395641, 1.27268000, 0.21404220);348
6.98;(-0.06459016, 1.25855900, 0.21409850);349
7;(-0.06486883, 1.25187900, 0.21432770);350
7.02;(-0.06539214, 1.24054600, 0.21497130);351
7.04;(-0.06585652, 1.23181300, 0.21588830);352
7.06;(-0.06645721, 1.22620700, 0.21748910);353
7.08;(-0.06704991, 1.22476100, 0.21905190);354
7.1;(-0.06730232, 1.22613500, 0.22001980);355
7.12;(-0.06780049, 1.23252600, 0.22208610);356
7.14;(-0.06865127, 1.24103400, 0.22372070);357
7.16;(-0.06965944, 1.25303900, 0.22544270);358
7.18;(-0.07060502, 1.26707900, 0.22654220);359
7.2;(-0.07201065, 1.28181600, 0.22702300);360
7.22;(-0.07278718, 1.28903600, 0.22683210);361
7.24;(-0.07390389, 1.30245800, 0.22599570);362
7.26;(-0.07471628, 1.31411400, 0.22457450);363
7.28;(-0.07537669, 1.32278500, 0.22316180);364
7.3;(-0.07565029, 1.32599500, 0.22260820);365
7.32;(-0.07609565, 1.33017600, 0.22146660);366
7.34;(-0.07648826, 1.33052300, 0.22020950);367
7.36;(-0.07700199, 1.32651300, 0.21923810);368
7.38;(-0.07756844, 1.31892100, 0.21836520);369
7.4;(-0.07793120, 1.31353700, 0.21805680);370
7.42;(-0.07869796, 1.30153200, 0.21749250);371
7.44;(-0.07944456, 1.28705700, 0.21720010);372
7.46;(-0.08004669, 1.27028200, 0.21793490);373
7.48;(-0.08061268, 1.25358100, 0.21937060);374
7.5;(-0.08098581, 1.24582800, 0.22013320);375
7.52;(-0.08126733, 1.23227400, 0.22232280);376
7.54;(-0.08169580, 1.22549500, 0.22322150);377
7.56;(-0.08236341, 1.22211300, 0.22523740);378
7.58;(-0.08302597, 1.22287000, 0.22766130);379
7.6;(-0.08313709, 1.22571100, 0.22829530);380
7.62;(-0.08311659, 1.23431100, 0.22975120);381
7.64;(-0.08355079, 1.24582600, 0.23114900);382
7.66;(-0.08386015, 1.25907100, 0.23278560);383
7.68;(-0.08401620, 1.27397200, 0.23401880);384
7.7;(-0.08419511, 1.28160700, 0.23447120);385
7.72;(-0.08442376, 1.29642800, 0.23475160);386
7.74;(-0.08481466, 1.31003700, 0.23424380);387
7.76;(-0.08488145, 1.32131700, 0.23343510);388
7.78;(-0.08480871, 1.32547800, 0.23287930);389
7.8;(-0.08469529, 1.33195000, 0.23199860);390
7.82;(-0.08430453, 1.33420200, 0.23095300);391
7.84;(-0.08384183, 1.33237800, 0.23039190);392
7.86;(-0.08342142, 1.32734000, 0.22893960);393
7.88;(-0.08296394, 1.31888900, 0.22815540);394
7.9;(-0.08259818, 1.31359800, 0.22775380);395
7.92;(-0.08181066, 1.30156100, 0.22717520);396
7.94;(-0.08092144, 1.28759000, 0.22716020);397
7.96;(-0.08006999, 1.27331200, 0.22765190);398
7.98;(-0.07940139, 1.25986800, 0.22825120);399
8;(-0.07906888, 1.25395900, 0.22888050);400
8.02;(-0.07842441, 1.24360700, 0.23051020);401
8.04;(-0.07789049, 1.23721800, 0.23285800);402
8.059999;(-0.07751001, 1.23460800, 0.23585630);403
8.08;(-0.07749517, 1.23657200, 0.23890800);404
8.099999;(-0.07759979, 1.23863800, 0.24056800);405
8.12;(-0.07762156, 1.24588200, 0.24426560);406
8.139999;(-0.07792152, 1.25580200, 0.24776020);407
8.16;(-0.07815794, 1.26780700, 0.25129770);408
8.179999;(-0.07829135, 1.27425000, 0.25289860);409
8.2;(-0.07875714, 1.28785300, 0.25585220);410
8.22;(-0.07910106, 1.30186100, 0.25806970);411
8.24;(-0.07949977, 1.31493300, 0.25974710);412
8.26;(-0.07964358, 1.32632600, 0.26068060);413
8.28;(-0.07973427, 1.33106900, 0.26084300);414
8.3;(-0.07974243, 1.33784300, 0.26077410);415
8.32;(-0.07977059, 1.34100700, 0.26074110);416
8.34;(-0.07994229, 1.33980900, 0.26045110);417
8.36;(-0.08025163, 1.33524800, 0.25977920);418
8.38;(-0.08049488, 1.33119600, 0.25952810);419
8.4;(-0.08115269, 1.32096900, 0.25878390);420
8.42;(-0.08200608, 1.30832900, 0.25788500);421
8.44;(-0.08296101, 1.29419000, 0.25717740);422
8.46;(-0.08394405, 1.27955700, 0.25668320);423
8.48;(-0.08449879, 1.27237400, 0.25662150);424
8.5;(-0.08551498, 1.25989600, 0.25624190);425
8.52;(-0.08630922, 1.25006400, 0.25700690);426
8.54;(-0.08711532, 1.24401900, 0.25806840);427
8.559999;(-0.08798076, 1.24217300, 0.25979080);428
8.58;(-0.08843552, 1.24252200, 0.26085970);429
8.599999;(-0.08909414, 1.24618600, 0.26288660);430
8.62;(-0.08965707, 1.25390700, 0.26559930);431
8.639999;(-0.09019805, 1.26426600, 0.26862420);432
8.66;(-0.09078224, 1.27586800, 0.27157810);433
8.679999;(-0.09092835, 1.28198200, 0.27293290);434
8.7;(-0.09119278, 1.29503300, 0.27557690);435
8.72;(-0.09141068, 1.30800700, 0.27791320);436
8.74;(-0.09167012, 1.31987500, 0.27959220);437
8.76;(-0.09176581, 1.32962200, 0.28064940);438
8.78;(-0.09182385, 1.33361800, 0.28100130);439
8.8;(-0.09184888, 1.33942700, 0.28141780);440
8.82;(-0.09186026, 1.34178000, 0.28135930);441
8.84;(-0.09181444, 1.34024900, 0.28120760);442
8.86;(-0.09163086, 1.33505800, 0.28047270);443
8.88;(-0.09153455, 1.33087100, 0.27998880);444
8.9;(-0.09144424, 1.32049600, 0.27900870);445
8.92;(-0.09119293, 1.30722600, 0.27786790);446
8.94;(-0.09087928, 1.29275200, 0.27715090);447
8.96;(-0.09050611, 1.27769400, 0.27686600);448
8.98;(-0.09031349, 1.27025200, 0.27687300);449
9;(-0.09001906, 1.25701700, 0.27708710);450
9.02;(-0.08948955, 1.24809900, 0.27738000);451
9.04;(-0.08885707, 1.24377600, 0.27827930);452
9.059999;(-0.08824521, 1.24311900, 0.27965810);453
9.08;(-0.08795109, 1.24483400, 0.28028100);454
9.099999;(-0.08727115, 1.25049100, 0.28175800);455
9.12;(-0.08646242, 1.25980200, 0.28335890);456
9.139999;(-0.08577721, 1.27087600, 0.28510170);457
9.16;(-0.08522987, 1.27701200, 0.28600050);458
9.179999;(-0.08412057, 1.29030800, 0.28773350);459
9.2;(-0.08311173, 1.30397100, 0.28924000);460
9.22;(-0.08214905, 1.31677000, 0.29005800);461
9.24;(-0.08118793, 1.32822500, 0.29019860);462
9.26;(-0.08077600, 1.33302400, 0.28996820);463
9.28;(-0.08001322, 1.34096100, 0.28917240);464
9.3;(-0.07921266, 1.34614900, 0.28775080);465
9.32;(-0.07877629, 1.34821600, 0.28595650);466
9.34;(-0.07851943, 1.34657400, 0.28374980);467
9.36;(-0.07849663, 1.34474300, 0.28267420);468
9.38;(-0.07852902, 1.33830700, 0.28056890);469
9.4;(-0.07882775, 1.32894800, 0.27845420);470
9.42;(-0.07954884, 1.31673000, 0.27654040);471
9.44;(-0.08019293, 1.30265600, 0.27500140);472
9.46;(-0.08053906, 1.29506900, 0.27441160);473
9.48;(-0.08126559, 1.27944100, 0.27348810);474
9.5;(-0.08203907, 1.26363800, 0.27340780);475
9.52;(-0.08269389, 1.24951500, 0.27389310);476
9.54;(-0.08361986, 1.23881900, 0.27471290);477
9.559999;(-0.08414240, 1.23562600, 0.27527230);478
9.58;(-0.08504339, 1.23160000, 0.27660580);479
9.599999;(-0.08575811, 1.23242700, 0.27867050);480
9.62;(-0.08593933, 1.23704800, 0.28093650);481
9.639999;(-0.08578927, 1.24627700, 0.28320070);482
9.66;(-0.08585025, 1.25136200, 0.28440970);483
9.679999;(-0.08565839, 1.26339500, 0.28674800);484
9.7;(-0.08519556, 1.27756800, 0.28935540);485
9.719999;(-0.08480335, 1.29209300, 0.29170630);486
9.74;(-0.08463728, 1.30652500, 0.29331520);487
9.76;(-0.08467641, 1.31329700, 0.29384850);488
9.78;(-0.08485204, 1.32594600, 0.29473340);489
9.8;(-0.08507440, 1.33687400, 0.29500780);490
9.82;(-0.08553115, 1.34562900, 0.29444380);491
9.84;(-0.08637846, 1.35148700, 0.29336340);492
9.86;(-0.08687042, 1.35314000, 0.29262110);493
9.88;(-0.08759769, 1.35431100, 0.29117060);494
9.9;(-0.08827025, 1.35203000, 0.28952150);495
9.92;(-0.08918394, 1.34693000, 0.28769780);496
9.94;(-0.08960566, 1.34285000, 0.28673790);497
9.96;(-0.09046278, 1.33355700, 0.28489870);498
