PosX;PosY;PosZ
0.03369406;1.280041;0.04560811
0.03359786;1.292088;0.04653215
0.03303581;1.312616;0.04846765
0.03265968;1.320275;0.04942045
0.03239993;1.332023;0.05081799
0.03228095;1.335433;0.05138715
0.03205086;1.337505;0.05187719
0.0313938;1.336912;0.05183821
0.0312053;1.334194;0.05128874
0.03097811;1.323688;0.04921106
0.03092426;1.316123;0.04765794
0.03080108;1.297262;0.04394215
0.03050071;1.286232;0.04202715
0.03022065;1.273895;0.04005038
0.02949593;1.246239;0.03595643
0.02904084;1.231082;0.03394537
0.02766933;1.19775;0.03005344
0.02676087;1.180571;0.02797912
0.02516572;1.144381;0.02393405
0.02446441;1.1253;0.02208522
0.02374218;1.106221;0.0203832
0.02237036;1.068652;0.01770974
0.02147932;1.050232;0.01683913
0.02038431;1.014383;0.01550044
0.02029217;0.995881;0.0146437
0.01970756;0.9620785;0.01323792
0.01930555;0.9459809;0.01304177
0.01859619;0.9170078;0.01238144
0.01813491;0.9039344;0.01203883
0.01773291;0.8930127;0.01116638
0.0164381;0.8781937;0.009083961
0.01544388;0.8746067;0.008123654
0.01415552;0.8772265;0.006290013
0.01423943;0.8818048;0.006836742
0.01423328;0.898931;0.008869657
0.01453845;0.9092121;0.01078015
0.01533722;0.9320162;0.01474376
0.01536831;0.9440305;0.01708007
0.01556097;0.9565712;0.01961017
0.01628604;0.9820188;0.02429064
0.01679447;0.9956756;0.02647645
0.01776695;1.0242;0.03094646
0.01836319;1.03865;0.03302293
0.01984381;1.069402;0.0362503
0.02068086;1.084952;0.03744069
0.02141688;1.100793;0.03838843
0.02291717;1.13265;0.04070282
0.02331792;1.148417;0.0422404
0.02369672;1.179636;0.04478916
0.02368183;1.194457;0.0458855
0.02383683;1.223716;0.04754836
0.02363122;1.237618;0.04847416
0.02332605;1.251678;0.04950022
0.02302907;1.27806;0.05157305
0.02304091;1.289672;0.05246757
0.02324084;1.310959;0.05378842
0.02351981;1.319973;0.05423485
0.02418198;1.33442;0.05476153
0.0246062;1.339898;0.05488285
0.02500312;1.343728;0.05490507
0.02572889;1.347553;0.05439334
0.02606589;1.347153;0.05393431
0.02657501;1.341304;0.05263587
0.02677703;1.336353;0.05174704
0.02693753;1.321613;0.04947419
0.02699244;1.312124;0.0481618
0.02684478;1.289879;0.04548871
0.02672018;1.277121;0.04415362
0.02652309;1.26343;0.04291561
0.02668867;1.23349;0.04034661
0.02679475;1.218545;0.03896091
0.02740877;1.187172;0.0360682
0.02770864;1.169607;0.03446296
0.02764015;1.151793;0.03270076
0.02687953;1.115307;0.03017971
0.02647429;1.096369;0.02916684
0.02535178;1.057932;0.02796828
0.0247259;1.038641;0.02772965
0.02344103;1.000317;0.02742735
0.0228552;0.9816561;0.02734733
0.02193657;0.9449478;0.02718422
0.02141826;0.9278653;0.02732757
0.02122923;0.9130036;0.02685728
0.021802;0.8831449;0.02554816
0.02192089;0.8703368;0.02469728
0.02173574;0.8547974;0.024018
0.02190571;0.851344;0.02402006
0.02188554;0.8508367;0.02474528
0.02164923;0.8554083;0.02557509
0.02137497;0.8710895;0.02872053
0.02154447;0.8809;0.03051735
0.02181543;0.8918611;0.03263687
0.02219733;0.9157117;0.03656529
0.02221604;0.9282387;0.03856504
0.02268044;0.9561167;0.04248353
0.02306738;0.9704904;0.04445313
0.02347297;1.000952;0.04752584
0.02364691;1.017023;0.04859561
0.02392385;1.033342;0.04971182
0.02485326;1.067723;0.05187805
0.02525036;1.085353;0.05266372
0.02589042;1.122213;0.05311683
0.02637601;1.140976;0.0532103
0.02761868;1.179254;0.05360789
0.02811174;1.198381;0.05366492
0.02863408;1.237485;0.0530984
0.02903967;1.257093;0.05246932
0.02975069;1.277041;0.0517773
0.03140765;1.315865;0.05077215
0.0322494;1.335187;0.05019851
0.03470479;1.372838;0.0488428
0.03653627;1.391024;0.04788184
0.04115295;1.425375;0.04633708
0.04420988;1.441769;0.04552597
0.04752339;1.457854;0.04472148
0.05580876;1.487908;0.04288765
0.06068413;1.50194;0.0417826
0.0714234;1.527604;0.03912073
0.07710353;1.539506;0.03747052
0.08931802;1.560262;0.03383539
0.0958433;1.569444;0.03212928
0.1024632;1.577922;0.0308098
0.1162083;1.592513;0.02826126
0.1232666;1.598519;0.02729254
0.1381522;1.607725;0.02538591
0.1460091;1.610583;0.02470443
0.1620435;1.614543;0.02330124
0.1702571;1.614682;0.02280928
0.1874541;1.612762;0.02176884
0.19632;1.610873;0.02128747
0.2052045;1.608146;0.02083723
0.2235849;1.60204;0.02011756
0.2329444;1.598417;0.0200193
0.2514637;1.589717;0.02000203
0.2604665;1.584254;0.0194983
0.2781029;1.574194;0.0182245
0.2869744;1.568932;0.0175472
0.3040094;1.5586;0.01640255
0.31203;1.553402;0.01560287
0.3196069;1.548277;0.01472435
0.3345608;1.540235;0.01317144
0.3417137;1.536524;0.01261355
0.3544675;1.529602;0.01093853
0.3601007;1.527088;0.01023979
0.3716739;1.522417;0.00963492
0.3774852;1.520259;0.00921591
0.3868727;1.520457;0.007312883
0.4018314;1.519624;0.006168323
0.4067732;1.515227;0.005038491
0.4159818;1.516201;0.002871588
0.422828;1.514596;0.002459437
0.4354323;1.514442;0.004063627
0.4407542;1.514931;0.005104275
0.4463245;1.513112;0.006247792
0.4546683;1.516008;0.008106436
0.46042;1.517245;0.009657944
0.4669292;1.52078;0.01091766
0.4706849;1.5214;0.01182573
0.4766364;1.526965;0.01234801
0.4805765;1.527355;0.01279315
0.4857053;1.530227;0.01290775
0.4885623;1.531508;0.01349264
0.4907892;1.533501;0.01359987
0.4950752;1.536346;0.01325273
0.4971104;1.537723;0.01247683
0.5008836;1.53893;0.01094732
0.5026093;1.539529;0.01001232
0.5042813;1.539788;0.008704262
0.5076477;1.540898;0.006252289
0.509356;1.541121;0.005063655
0.5127404;1.541417;0.002654545
0.5141937;1.541294;0.00154604
0.5169994;1.541438;-0.0005899481
0.5182831;1.541734;-0.001448384
0.5204808;1.542084;-0.003031177
0.5216055;1.542371;-0.003560191
0.5224687;1.542668;-0.004113417
0.5241811;1.543043;-0.004952634
0.5250059;1.543218;-0.005299276
0.5264671;1.543226;-0.005609199
0.5269545;1.543319;-0.005686339
0.5279923;1.543235;-0.005784929
0.5284758;1.543045;-0.005787805
0.5292231;1.542468;-0.005403597
0.529525;1.542274;-0.005165529
0.5298899;1.541988;-0.004841156
0.5304477;1.541189;-0.004382262
0.530633;1.540689;-0.004077937
0.5309244;1.539922;-0.003373291
0.5309952;1.539543;-0.00282491
0.5310163;1.538821;-0.001965908
0.531053;1.538607;-0.001570432
0.5311013;1.537958;-0.0008506868
0.5311421;1.537685;-0.0005604122
0.5311284;1.537466;-0.0003335699
0.5308857;1.536962;0.0003088024
0.5307134;1.536768;0.0005908161
0.5302567;1.536663;0.0008923076
0.530121;1.536663;0.001032446
0.5298987;1.536594;0.001470646
0.5297183;1.536709;0.001547899
0.5295442;1.536854;0.00151673
0.5291838;1.537141;0.001415972
0.5289909;1.537266;0.001356397
0.5287628;1.537412;0.001180394
0.5286955;1.537407;0.001017265
0.5285842;1.537503;0.0007413626
0.5285725;1.53759;0.0005526617
0.5285408;1.537667;0.0004160088
0.5283571;1.5378;0.0001387633
0.5282494;1.537813;1.533888E-05
0.5281937;1.537981;-0.0002788939
0.5282176;1.538013;-0.0004866291
0.5281593;1.537912;-0.001040341
0.5282168;1.537869;-0.001307545
0.5283839;1.537912;-0.001777437
0.5284503;1.537907;-0.002039151
0.5284567;1.537881;-0.00231245
0.5285324;1.537803;-0.002763648
0.5286359;1.537797;-0.002903033
0.5287114;1.53776;-0.003020991
0.5287268;1.537593;-0.003218783
0.5288351;1.537474;-0.003268326
0.5289341;1.537326;-0.00330702
0.5290526;1.537128;-0.003330847
0.5293489;1.536834;-0.00337049
0.5295073;1.536712;-0.003387092
0.5299233;1.53636;-0.003419915
0.5300983;1.536153;-0.003430296
0;0;0
0;0;0
0.5307384;1.535761;-0.003404088
0.5309794;1.535545;-0.003307682
0.5310501;1.535485;-0.003220256
0.5311626;1.535408;-0.002984107
0.5311915;1.535344;-0.00289391
0;0;0
0;0;0
0;0;0
0;0;0
