PosX;PosY;PosZ
-0.05504775;1.525306;-0.002424567
-0.06616341;1.487407;0.006733088
-0.07128229;1.467687;0.01085277
-0.08094066;1.428643;0.01950238
-0.08558714;1.407561;0.02387976
-0.09349547;1.368155;0.03262928
-0.09712768;1.349552;0.03743523
-0.1006996;1.332498;0.04292135
-0.1056916;1.301221;0.05675976
-0.1079597;1.285694;0.06619952
-0.1121618;1.259247;0.08597926
-0.1136195;1.247424;0.09645789
-0.1152204;1.224617;0.1151171
-0.1165941;1.216672;0.1237973
-0.1178689;1.203816;0.1415335
-0.117444;1.199567;0.1490587
-0.1174433;1.196469;0.1557579
-0.1169873;1.196797;0.1662599
-0.1156742;1.200148;0.1704824
-0.1117888;1.213701;0.1785503
-0.1092292;1.221508;0.181198
-0.1045345;1.246302;0.1846299
-0.1020888;1.260998;0.1858199
-0.0993008;1.276649;0.1870586
-0.0940222;1.311122;0.1882245
-0.09183178;1.32995;0.1878232
-0.08735973;1.369705;0.1861223
-0.0849736;1.389706;0.1846303
-0.0801258;1.43057;0.178879
-0.07786359;1.451616;0.1755297
-0.07544485;1.472376;0.1718221
-0.0702672;1.511741;0.1628081
-0.06763475;1.52979;0.1574868
-0.06181474;1.564099;0.1454676
-0.05889962;1.579881;0.1388904
-0.052807;1.608854;0.1247077
-0.04951887;1.62104;0.1164607
-0.04324029;1.642254;0.0994729
-0.04013932;1.651687;0.09079374
-0.03716315;1.660053;0.08197417
-0.03142918;1.674059;0.06458062
-0.0288445;1.679533;0.05574468
-0.02456797;1.689843;0.03866182
-0.02288214;1.694915;0.03028353
-0.02087783;1.700751;0.01406231
-0.02019124;1.702855;0.006231678
-0.01940186;1.704075;-0.000983265
-0.01761403;1.705927;-0.01283211
-0.01696425;1.707162;-0.01722075
-0.01646449;1.709316;-0.02329323
-0.01688248;1.709105;-0.02527689
-0.01840121;1.705631;-0.02730128
-0.01935833;1.703495;-0.02715079
-0.02064971;1.700617;-0.02620783
-0.02385895;1.692978;-0.02220584
-0.02585763;1.687715;-0.01910603
-0.03029855;1.672819;-0.01174536
-0.03283348;1.662532;-0.007651542
-0.03849737;1.635855;0.001466169
-0.04118943;1.61946;0.006311337
-0.04524887;1.581195;0.01636238
-0.0469512;1.560621;0.02165365
-0.04877003;1.539272;0.02774354
-0.05248982;1.495296;0.04179924
-0.05465917;1.471847;0.04931206
-0.05911471;1.420476;0.06389152
-0.06114954;1.393029;0.07011859
-0.06494068;1.337296;0.08059469
-0.06727212;1.309871;0.08608125
-0.07152963;1.258912;0.09746531
-0.07296941;1.23592;0.1033178
-0.07419045;1.214496;0.1092602
-0.07617114;1.177366;0.1198151
-0.0769313;1.161624;0.1254333
-0.07725849;1.137353;0.138165
-0.07781892;1.127429;0.1449406
-0.07805803;1.119545;0.1524608
-0.07823814;1.107204;0.168457
-0.07899143;1.103252;0.1770779
-0.08189966;1.10128;0.1933799
-0.08296898;1.102689;0.2013178
-0.08640119;1.110402;0.2152368
-0.0883171;1.117662;0.221126
-0.09144922;1.138295;0.2314482
-0.09286579;1.151073;0.2346484
-0.09462591;1.166156;0.2376479
-0.09685457;1.200615;0.242174
-0.09768768;1.219633;0.2432446
-0.0987156;1.262991;0.2425552
-0.09891938;1.286209;0.2422387
-0.09849498;1.333364;0.2387927
-0.09832243;1.357336;0.2356114
-0.09815973;1.381371;0.2323084
-0.0979174;1.428862;0.2246173
-0.09763013;1.451391;0.2199105
-0.09654571;1.493605;0.2086031
-0.09597615;1.513047;0.202628
-0.09491289;1.549458;0.1894535
-0.09441379;1.566035;0.1826542
-0.09292413;1.594529;0.1682748
-0.09198148;1.606755;0.1607504
-0.09117521;1.617494;0.1530188
-0.0887795;1.635422;0.1366388
-0.08717016;1.642546;0.1284606
-0.08404314;1.655815;0.1128298
-0.08216219;1.661747;0.1052798
-0.07840392;1.671094;0.09029144
-0.07681423;1.673674;0.08274432
-0.07533509;1.676029;0.07533827
-0.07317509;1.678952;0.06135089
-0.07243161;1.679885;0.0550713
-0.07153319;1.68031;0.04419385
-0.07140452;1.680032;0.03980992
-0.07110411;1.677586;0.0327649
-0.07120293;1.675644;0.03012232
-0.07186922;1.67001;0.02670833
-0.07232141;1.666333;0.0260981
-0.07294024;1.662119;0.02626672
-0.07452922;1.65209;0.02831058
-0.07526298;1.645125;0.02947362
-0.07672145;1.627679;0.03262704
-0.07732195;1.617491;0.03479522
-0.07887207;1.593892;0.03999305
-0.07952754;1.579653;0.04283753
-0.08006372;1.564549;0.04558898
-0.08163423;1.530933;0.05180825
-0.08248615;1.512298;0.05525861
-0.08355141;1.470155;0.06158157
-0.08393822;1.446273;0.06412172
-0.08462545;1.39691;0.0693906
-0.08507396;1.369613;0.07168578
-0.08658984;1.343551;0.07224751
-0.08845323;1.291374;0.07404768
-0.08899065;1.267248;0.0771732
-0.08856492;1.216801;0.08307952
-0.08682723;1.193741;0.08538477
-0.08472315;1.148856;0.0935988
-0.08327686;1.127692;0.09807695
-0.08248516;1.109111;0.102789
-0.08187559;1.072094;0.1131221
-0.08127967;1.055018;0.1196461
-0.08302375;1.020803;0.1313908
-0.0838622;1.006453;0.1384708
-0.08551792;0.9803404;0.1529176
-0.08809469;0.9718947;0.1582626
-0.09026289;0.9595267;0.1694483
-0.09092204;0.9565156;0.1746337
-0.09291626;0.9561791;0.1796456
-0.09678015;0.9623513;0.1867577
-0.09775608;0.9698977;0.1895579
-0.09960184;0.9895889;0.1933235
-0.09993503;1.003078;0.1933862
-0.09811147;1.037992;0.1929455
-0.09705845;1.056985;0.1929211
-0.0959183;1.097739;0.190669
-0.09531811;1.119704;0.188795
-0.09452488;1.142819;0.1870141
-0.09280413;1.190344;0.1826107
-0.09236459;1.214396;0.1799591
-0.09147362;1.264255;0.1730258
-0.09095965;1.289679;0.1693176
-0.09036658;1.340592;0.1611562
-0.08996019;1.365701;0.1562395
-0.08925036;1.390041;0.1511306
-0.0872159;1.438612;0.1403054
-0.08594297;1.461758;0.1346256
-0.08335119;1.505276;0.122452
-0.08192535;1.525399;0.1160317
-0.07870615;1.561569;0.1028081
-0.07721102;1.577821;0.09605791
-0.07571989;1.592671;0.08921168
-0.07266925;1.619254;0.07544021
-0.07111659;1.630572;0.06850808
-0.06799834;1.649637;0.05466995
-0.06650492;1.657246;0.04771191
-0.06370144;1.668956;0.03376989
-0.06217301;1.673486;0.02701432
-0.05908226;1.681237;0.01407189
-0.05760163;1.684382;0.008175869
-0.05629051;1.687354;0.002584925
-0.05420658;1.691168;-0.007890978
-0.05349356;1.692367;-0.01306224
-0.05231134;1.693804;-0.02234908
-0.05165745;1.693987;-0.02602235
-0.05100732;1.693588;-0.03175638
-0.05116253;1.693087;-0.03313862
-0.0512204;1.691883;-0.03413417
-0.05206247;1.687848;-0.03333876
-0.05276361;1.684383;-0.03206965
-0.054381;1.674059;-0.02782644
-0.05515637;1.667573;-0.02461656
-0.05706994;1.651113;-0.01614071
-0.05825959;1.640344;-0.01152465
-0.05989899;1.611588;-0.002371239
-0.06059348;1.594267;0.002084158
-0.06121832;1.574136;0.006517149
-0.06205922;1.529311;0.01331358
-0.06178687;1.506006;0.01658692
-0.06269148;1.456858;0.02557906
-0.06394343;1.432564;0.03054394
-0.06556422;1.38337;0.04045967
-0.06677984;1.356275;0.0446629
-0.06853382;1.328615;0.04840908
-0.07115321;1.276258;0.05570783
-0.07261314;1.250265;0.05980861
-0.0773491;1.198967;0.06746487
-0.07921183;1.174789;0.07106285
-0.08308548;1.12927;0.07941205
-0.08485274;1.107594;0.08526564
-0.08767349;1.066723;0.09680559
-0.08942065;1.047716;0.1024625
-0.09112798;1.030984;0.1079899
-0.09387741;0.9992694;0.1206525
-0.09569032;0.9863473;0.1273027
-0.09789089;0.9660895;0.1398673
-0.09848179;0.9563804;0.144082
-0.1008692;0.94255;0.147938
-0.1025821;0.9394999;0.1505916
-0.104177;0.9395393;0.1539366
-0.105933;0.9471685;0.1600461
-0.1063508;0.954701;0.161668
-0.1054013;0.974589;0.1613344
-0.1042451;0.9880106;0.1597975
-0.1018978;1.020498;0.1575069
-0.1005584;1.038837;0.156188
-0.09702112;1.076223;0.1509171
-0.09522809;1.096506;0.1480288
-0.09382024;1.117724;0.1455217
-0.09035312;1.16216;0.1395003
-0.08844937;1.18511;0.1356338
-0.08569781;1.232933;0.1281888
-0.08444653;1.257059;0.1241003
-0.08348938;1.281164;0.1197521
-0.08171694;1.329467;0.1102516
-0.0806505;1.353674;0.1054736
-0.07899451;1.400718;0.09543537
-0.07822713;1.423676;0.09027161
-0.07684917;1.46894;0.07961513
-0.07622784;1.490392;0.07415938
-0.07427956;1.530851;0.06310069
-0.07324775;1.549507;0.05755512
-0.07224438;1.567503;0.0519457
-0.07032025;1.599839;0.0405383
-0.0693994;1.61393;0.03477494
-0.06720835;1.639043;0.02321461
-0.06602456;1.649519;0.01734357
-0.06394584;1.666924;0.005599039
-0.06280742;1.674158;-0.000315801
-0.06089506;1.684946;-0.01192317
-0.06012709;1.689085;-0.01764137
-0.05928675;1.692605;-0.02325406
-0.0576212;1.698139;-0.03368415
-0.05694451;1.700003;-0.03845015
-0.05583402;1.703393;-0.04703691
-0.05542813;1.704913;-0.05097222
-0.05457852;1.707074;-0.05748519
-0.05424745;1.707543;-0.06022454
-0.05413191;1.707535;-0.06271177
-0.05409501;1.707488;-0.0663945
-0.05423033;1.707042;-0.06744161
-0.05472923;1.705592;-0.06789438
-0.05505222;1.704534;-0.06738269
-0.05591672;1.699696;-0.06511324
-0.05642093;1.696626;-0.06332333
-0.05701263;1.692608;-0.06095007
-0.05812763;1.680645;-0.05507735
-0.05880034;1.672291;-0.05161707
-0.06005808;1.651308;-0.04410147
-0.06080291;1.63776;-0.0401004
-0.0620564;1.605274;-0.03205531
-0.06271197;1.585919;-0.02805358
-0.06380544;1.544228;-0.01946752
-0.06464742;1.522277;-0.01455654
-0.06618655;1.499138;-0.008878883
-0.06950074;1.451822;0.003514324
-0.0709197;1.42653;0.01040452
-0.07440209;1.372114;0.02387524
-0.0764024;1.344869;0.02977894
-0.07936736;1.289239;0.04073589
-0.08043852;1.262509;0.04546719
-0.08172014;1.236327;0.0510327
-0.0835794;1.185507;0.06226486
-0.0842066;1.161599;0.06737999
-0.0861936;1.116375;0.07817169
-0.08729459;1.094852;0.08431968
-0.08923176;1.051402;0.09754195
-0.09044565;1.029054;0.1046862
-0.09227812;0.9918936;0.118141
-0.09325914;0.9748488;0.1250055
-0.09438802;0.9575183;0.1320459
-0.09818701;0.9288322;0.145745
-0.100241;0.9179591;0.1518763
-0.1033013;0.903844;0.1627401
-0.1053171;0.9020033;0.1674215
-0.108813;0.9061526;0.1757552
-0.10958;0.9135652;0.1785886
-0.1102366;0.9220797;0.1813231
-0.1113781;0.946471;0.1840099
-0.1119054;0.9615559;0.1848555
-0.112492;0.9952632;0.1859617
-0.1125437;1.013328;0.1854429
-0.1127805;1.052695;0.1833689
-0.112899;1.073951;0.1822641
-0.1123287;1.095408;0.1809495
-0.1109775;1.141604;0.1774423
-0.1104411;1.165909;0.1754725
-0.1088747;1.216052;0.1700782
-0.1077888;1.24218;0.167103
-0.1055849;1.2953;0.15963
-0.1047656;1.322698;0.1550587
-0.1027581;1.378102;0.1441814
-0.1017171;1.405645;0.1382394
-0.1006047;1.432907;0.1317071
-0.09810728;1.48515;0.1171847
-0.0967703;1.509931;0.1092587
-0.09369164;1.556209;0.09280233
-0.09191533;1.576748;0.08420395
-0.08837325;1.614941;0.06708477
-0.08650322;1.631252;0.05839747
-0.08447139;1.64615;0.04960943
-0.08029823;1.672044;0.03205961
-0.07828497;1.682791;0.02338585
-0.07457438;1.700641;0.006305884
-0.07280938;1.707693;-0.002100381
-0.06902165;1.718256;-0.01836493
-0.0670502;1.722001;-0.02615937
-0.06345762;1.727541;-0.04064171
-0.06161045;1.729793;-0.04734585
-0.05975266;1.731997;-0.05379285
-0.05609334;1.735532;-0.065288
-0.05409045;1.737017;-0.07048021
-0.04972362;1.738756;-0.07996931
-0.04733585;1.739222;-0.08430962
-0.04241488;1.739607;-0.09201991
-0.03967262;1.739509;-0.09542581
-0.03698285;1.739294;-0.09854181
-0.03156252;1.738272;-0.1041613
-0.0289737;1.737561;-0.1065792
-0.02402914;1.736009;-0.1112028
-0.02170166;1.734818;-0.1131524
-0.01736873;1.732283;-0.1167958
-0.01552228;1.731047;-0.1182567
-0.01375764;1.729794;-0.1195857
-0.01105572;1.727157;-0.12118
-0.00992368;1.725967;-0.1216525
-0.007935883;1.723252;-0.1219918
-0.006972045;1.72168;-0.1218096
-0.00506282;1.718245;-0.121308
-0.003926068;1.716225;-0.1208843
-0.0009336621;1.712056;-0.1196691
0.0009567812;1.709687;-0.1188547
0.002923859;1.707721;-0.1179651
0.007493222;1.704106;-0.1158406
0.01002017;1.7023;-0.1146685
0.01531024;1.698067;-0.1125247
0.0179016;1.696281;-0.1116435
0.02302229;1.693675;-0.1095752
0.02556614;1.692275;-0.1084952
0.02809444;1.690673;-0.1073978
0.03337438;1.688235;-0.1052001
0.03609027;1.687033;-0.1040259
0.04193009;1.683322;-0.1023072
0.04504111;1.681933;-0.1015053
0.05258094;1.678236;-0.09992666
0.05736561;1.676167;-0.09983822
0.06487425;1.67192;-0.09813638
0.06906186;1.669549;-0.09784196
0.07329329;1.667401;-0.0971608
0.08591827;1.667282;-0.0940265
0.09336252;1.664713;-0.09437188
0.102417;1.659538;-0.09112579
0.1073677;1.659905;-0.08934677
0.1200614;1.658456;-0.08604753
0.1263178;1.655141;-0.08231632
0.1305522;1.653225;-0.07910571
0.142919;1.651161;-0.07264236
0.1475994;1.653209;-0.06938239
0.1578989;1.653962;-0.0621033
0.1631469;1.654426;-0.06012683
0.1741792;1.655555;-0.05543184
0.1794547;1.6582;-0.05383416
0.1913047;1.658372;-0.05031532
0.1969225;1.658583;-0.04893126
0.2030081;1.657338;-0.0470016
0.214903;1.656956;-0.04521657
0.2214792;1.655791;-0.04453413
0.2344674;1.653412;-0.04387392
0.2409286;1.651702;-0.04379311
0.2536209;1.648958;-0.0443475
0.2596064;1.64803;-0.04419117
0.2656773;1.647369;-0.04441635
0.2781557;1.644924;-0.04392149
0.2842464;1.6439;-0.04352645
0.2959675;1.641755;-0.04225468
0.3016663;1.640575;-0.04180314
0.3127309;1.638446;-0.04043845
0.3182065;1.637305;-0.03976923
0.3286291;1.634676;-0.03802616
0.3337878;1.633342;-0.0371902
0.3391131;1.63185;-0.03623826
0.3495241;1.628671;-0.03409892
0.3547685;1.62708;-0.03294124
0.3647591;1.623309;-0.03020358
0.3691801;1.621004;-0.0292034
0.3768446;1.61551;-0.02752131
0.3809967;1.613187;-0.02659531
0.3849206;1.611038;-0.02516007
0.3931436;1.605805;-0.02289163
0.397113;1.602732;-0.02209099
0.4047742;1.597163;-0.02025886
0.4083436;1.594426;-0.01911416
0.4152129;1.588516;-0.01697895
0.4178255;1.585511;-0.01619997
0.4202096;1.582799;-0.01554683
0.4246707;1.57827;-0.01371392
0.4267857;1.576306;-0.01267089
0.4305096;1.572995;-0.01076633
0.4322509;1.571597;-0.00993499
0.4353023;1.569142;-0.008322453
0.4366497;1.568371;-0.007606986
0.438986;1.567204;-0.006345032
0.4400054;1.566726;-0.005730459
0.4409755;1.566375;-0.005075338
0.4427687;1.565364;-0.004148076
0.4435658;1.564842;-0.003700499
0.4450062;1.563888;-0.002862394
0.4457023;1.563476;-0.002620618
0.4468615;1.56264;-0.002176357
0.447353;1.562373;-0.001944171
0.447763;1.562125;-0.001731935
0.4483764;1.561811;-0.001123934
0.4485938;1.561739;-0.0007036487
0.4489352;1.561487;9.81912E-05
0.4491121;1.561416;0.0003972584
0.4491985;1.561101;0.001098345
0.4493383;1.560951;0.001421487
0;0;0
0;0;0
0.4494458;1.560019;0.00209344
0.4493672;1.559611;0.002354601
0.4493934;1.559394;0.002569046
0.4493999;1.559126;0.00264234
0;0;0
0;0;0
0;0;0
0;0;0
