PosX;PosY;PosZ
-0.0006529922;1.664697;-0.07454866
-0.0008865111;1.64431;-0.06720706
-0.001069639;1.631903;-0.0636307
-0.001615598;1.603884;-0.05659374
-0.002105217;1.588134;-0.05274172
-0.00282245;1.570072;-0.04856579
-0.003893628;1.533126;-0.03929504
-0.004731398;1.513047;-0.03423106
-0.007358904;1.467056;-0.02343187
-0.009072776;1.443845;-0.0179726
-0.0130635;1.392429;-0.005908736
-0.01534245;1.365411;0.0003484186
-0.01778968;1.337768;0.007110894
-0.0229158;1.282952;0.02054757
-0.02577509;1.255029;0.02814176
-0.03141407;1.20085;0.04301785
-0.03406334;1.173932;0.05009475
-0.0397644;1.12075;0.06367256
-0.04308181;1.096022;0.07162119
-0.04548553;1.071485;0.07972734
-0.04921597;1.019192;0.09636671
-0.05114149;0.993188;0.1040745
-0.05468211;0.9426247;0.1199394
-0.05562653;0.915352;0.1269716
-0.05911409;0.8629112;0.1382476
-0.06010403;0.8407419;0.1404376
-0.06073317;0.8188794;0.1409369
-0.06401538;0.7798641;0.1428894
-0.06567983;0.7632785;0.1459455
-0.06493428;0.7420279;0.1491778
-0.06371182;0.7362959;0.1503353
-0.06232014;0.7354232;0.1547109
-0.06133371;0.7390176;0.1550592
-0.05767227;0.7576711;0.1580274
-0.05591911;0.7693526;0.1590416
-0.05526049;0.7832061;0.1603
-0.05212448;0.8132583;0.1599191
-0.05040304;0.8299578;0.1597163
-0.04766165;0.8656524;0.1575976
-0.04655551;0.8853144;0.1558651
-0.04392712;0.9279642;0.1527527
-0.04233656;0.9495264;0.1511233
-0.04013622;0.9935623;0.1466432
-0.03881965;1.016691;0.1433763
-0.0376704;1.040189;0.1407799
-0.03492759;1.08677;0.1355266
-0.03353285;1.109661;0.1321536
-0.03139915;1.157309;0.125553
-0.03001444;1.181228;0.1223704
-0.02725761;1.228114;0.1154705
-0.02643572;1.251958;0.1113438
-0.02557791;1.276254;0.1071315
-0.02376453;1.324411;0.09886742
-0.02241999;1.347285;0.0940381
-0.02021888;1.392182;0.08280703
-0.01880233;1.415126;0.0769119
-0.0155719;1.459376;0.06490783
-0.0138323;1.480204;0.05829844
-0.0120101;1.50082;0.05165619
-0.008032683;1.539828;0.03738229
-0.006119017;1.55862;0.02988394
-0.002358831;1.594249;0.01473498
-0.0004286282;1.610845;0.007146992
0.003415905;1.641477;-0.008239951
0.005108833;1.654934;-0.01599775
0.008231156;1.678099;-0.03113016
0.009602945;1.687747;-0.03830672
0.01095377;1.696196;-0.04518116
0.01399767;1.709537;-0.05836469
0.01553467;1.71472;-0.0639193
0.01868913;1.720453;-0.07312578
0.01995689;1.721718;-0.07772426
0.02182662;1.721328;-0.08592513
0.02292936;1.719948;-0.08957983
0.02392568;1.718407;-0.09267768
0.02569942;1.714739;-0.09759713
0.02638297;1.712802;-0.09911894
0.02726137;1.70962;-0.100394
0.02718093;1.709458;-0.09956129
0.02644838;1.709896;-0.09538792
0.02569534;1.709846;-0.09184154
0.02439335;1.708593;-0.08328745
0.02351175;1.706856;-0.0782847
0.02230604;1.704091;-0.07317824
0.02004629;1.693401;-0.06303597
0.01917193;1.684247;-0.05822147
0.01760068;1.66001;-0.04884927
0.01673113;1.645394;-0.04430504
0.0150672;1.609587;-0.0356716
0.01420631;1.589699;-0.03130408
0.01350913;1.567713;-0.0270844
0.01214476;1.519131;-0.01827728
0.01138601;1.492856;-0.0136049
0.009737391;1.437768;-0.003640065
0.008543551;1.409184;0.001660159
0.00686843;1.380426;0.00731227
0.003782037;1.322713;0.01927764
0.002453496;1.293066;0.02594876
-0.0005982807;1.234177;0.03947266
-0.002617016;1.204727;0.04603295
-0.006141488;1.147348;0.05875026
-0.008013789;1.118738;0.06541742
-0.01173056;1.06328;0.07908186
-0.01339287;1.036598;0.08552406
-0.01805107;0.9842688;0.09859374
-0.02084691;0.9567918;0.1042569
-0.02383529;0.9299508;0.1087575
-0.02890119;0.8792042;0.116766
-0.03187695;0.8560356;0.1231972
-0.03761491;0.8140619;0.1277279
-0.03916996;0.7969279;0.1283411
-0.04118838;0.7674164;0.1341788
-0.04231792;0.761239;0.139311
-0.04251845;0.7552615;0.1416731
-0.04230577;0.7557677;0.1464168
-0.04270712;0.7624553;0.1501079
-0.04193085;0.7839866;0.1530643
-0.04129924;0.7995512;0.1541214
-0.04027478;0.8318564;0.157406
-0.04000551;0.8491611;0.157257
-0.03921728;0.8678087;0.1558218
-0.03755797;0.9089142;0.1543604
-0.03676708;0.9299439;0.1531171
-0.0351416;0.9735884;0.1495594
-0.03401028;0.9963344;0.1470653
-0.03155414;1.042894;0.1422002
-0.03066723;1.066013;0.1391533
-0.0287113;1.11217;0.1329597
-0.02744848;1.136048;0.1294975
-0.02640257;1.160406;0.1260717
-0.02482886;1.207804;0.1190819
-0.02399108;1.230989;0.1154353
-0.02234856;1.276127;0.1077136
-0.02157023;1.298104;0.1037671
-0.01979583;1.341664;0.09599807
-0.01882453;1.362886;0.0923783
-0.01797821;1.384051;0.08830763
-0.01656753;1.424456;0.07923901
-0.01540847;1.44415;0.07476656
-0.01299032;1.482071;0.06579474
-0.01185884;1.500498;0.06122196
-0.009343248;1.535537;0.05152418
-0.008037545;1.552024;0.04606655
-0.005425069;1.583931;0.03431369
-0.004210059;1.598937;0.02830185
-0.002781651;1.613043;0.02193888
-0.0001264662;1.639577;0.009072565
0.001330771;1.651305;0.002706198
0.004025638;1.672541;-0.01023906
0.005324028;1.682153;-0.01670796
0.008034915;1.699155;-0.02967637
0.009511345;1.706142;-0.03627863
0.01078391;1.712205;-0.04262948
0.01310093;1.721412;-0.05518729
0.01418;1.7242;-0.0612716
0.01687219;1.726466;-0.07327469
0.01793176;1.725225;-0.07842881
0.01866707;1.722456;-0.08824028
0.01846057;1.721893;-0.09233725
0.01820226;1.718912;-0.0978075
0.01797681;1.716306;-0.09921832
0.0173893;1.713756;-0.1001287
0.01574977;1.707921;-0.09994121
0.01481868;1.705673;-0.09836305
0.0127582;1.701374;-0.09208533
0.01124851;1.69941;-0.08735509
0.006994907;1.694744;-0.07531017
0.005049807;1.691337;-0.06870083
0.003371367;1.687037;-0.06194827
-0.0001925258;1.674815;-0.04822172
-0.001530528;1.665996;-0.04194598
-0.002985276;1.642023;-0.03082569
-0.003410739;1.627433;-0.02577852
-0.003742163;1.59544;-0.01707088
-0.003611505;1.577388;-0.01296983
-0.00344094;1.538221;-0.004481204
-0.003044189;1.517037;-0.0005178917
-0.002732633;1.494744;0.003449951
-0.003134085;1.447978;0.01215874
-0.003681712;1.422686;0.01697456
-0.004869841;1.370558;0.02735625
-0.005424779;1.343834;0.03274555
-0.007703963;1.28712;0.04467449
-0.009356365;1.258897;0.05117631
-0.01076837;1.230681;0.05766915
-0.01380488;1.173321;0.07125627
-0.01605602;1.145657;0.07834013
-0.0205956;1.091264;0.09431462
-0.02241344;1.063969;0.101505
-0.02622144;1.011432;0.1157596
-0.02880743;0.9854461;0.1217072
-0.03528269;0.9341511;0.1319581
-0.03806079;0.909597;0.1362278
-0.04051658;0.8847692;0.1385057
-0.04715577;0.8387843;0.1446672
-0.05008342;0.8186906;0.1453335
-0.05428309;0.782717;0.1465075
-0.05618602;0.7673259;0.1484038
-0.05925092;0.7491455;0.1519309
-0.05936676;0.745898;0.1523736
-0.0596112;0.7478385;0.1537369
-0.06117521;0.7590761;0.1572799
-0.06015269;0.7697499;0.1552095
-0.05887766;0.8036493;0.15528
-0.05827757;0.8202372;0.1553103
-0.05672978;0.8576459;0.1519659
-0.05583443;0.8779286;0.1501686
-0.05375465;0.9188271;0.1453709
-0.05278616;0.9402658;0.1422058
-0.05175873;0.9624893;0.1391915
-0.04936466;1.007637;0.1328971
-0.04852639;1.030569;0.1295496
-0.04666737;1.077415;0.1214183
-0.04538334;1.100935;0.1171251
-0.04419313;1.125072;0.1126788
-0.0419631;1.173239;0.1039906
-0.04097927;1.197036;0.09931029
-0.03901602;1.245758;0.08920008
-0.03782355;1.270777;0.08430889
-0.0351375;1.319948;0.07485272
-0.03366721;1.343502;0.06961349
-0.03083539;1.389918;0.05859274
-0.02941088;1.412388;0.05304264
-0.02790308;1.434651;0.0473713
-0.02490533;1.478094;0.03511783
-0.02366188;1.499007;0.02901728
-0.02093047;1.538386;0.01589683
-0.01967079;1.557083;0.009187816
-0.01742629;1.592357;-0.004508809
-0.01612017;1.608836;-0.0114357
-0.01367728;1.639653;-0.02528718
-0.01245013;1.653908;-0.03226622
-0.0113484;1.667128;-0.03910306
-0.008512307;1.689569;-0.05332192
-0.006976094;1.698733;-0.05963366
-0.004199351;1.713385;-0.07321514
-0.002697911;1.719365;-0.0794677
0.0002982281;1.727989;-0.0910654
0.001643401;1.730897;-0.09652105
0.003181401;1.73271;-0.1016496
0.006110836;1.734165;-0.1106682
0.007286407;1.734142;-0.1142414
0.009135105;1.733552;-0.1193156
0.009682667;1.732709;-0.1205101
0.01055905;1.729602;-0.1200284
0.01064717;1.727584;-0.118162
0.009786668;1.723242;-0.1120853
0.008930694;1.720865;-0.1073143
0.00782451;1.717878;-0.1014326
0.004440178;1.710658;-0.08564738
0.002434348;1.706741;-0.07549395
-0.001998112;1.693416;-0.0538653
-0.004057012;1.682728;-0.04423155
-0.007390529;1.657235;-0.02778513
-0.008961774;1.641115;-0.02050141
-0.01002317;1.62421;-0.01425694
-0.01277888;1.584796;-0.003740104
-0.01425065;1.564922;0.0006983525
-0.01736453;1.52468;0.009203946
-0.01887904;1.502616;0.01406354
-0.02044226;1.479215;0.01878862
-0.02380446;1.429366;0.02582537
-0.0274827;1.37362;0.03372549
-0.02889961;1.345454;0.03762896
-0.03072995;1.317576;0.04282375
-0.03410641;1.258713;0.05424869
-0.03552907;1.230765;0.05988783
-0.03897658;1.173956;0.07330362
-0.0402747;1.145941;0.0804858
-0.04400945;1.087918;0.09575608
-0.04477827;1.059768;0.1017748
-0.04546794;1.032696;0.108462
-0.05161773;0.9751149;0.1267412
-0.05665115;0.9432241;0.1342099
-0.0663892;0.8827911;0.1440237
-0.07029963;0.8532147;0.147259
-0.08305472;0.7963849;0.1545484
-0.08826265;0.7700329;0.1567408
-0.09215851;0.7465594;0.1588351
-0.09596084;0.7054287;0.1603366
-0.09685093;0.6878399;0.161301
-0.09677754;0.6653447;0.1632299
-0.09605089;0.6632851;0.1648479
-0.09360687;0.6724647;0.1679517
-0.09141458;0.6814404;0.1700244
-0.08908685;0.715406;0.1725197
-0.08746899;0.7311814;0.1741676
-0.08514652;0.7480415;0.1735963
-0.08161194;0.7856449;0.1734757
-0.08030003;0.8054072;0.172606
-0.07719375;0.8458804;0.1703748
-0.07598776;0.8667059;0.1692904
-0.07290328;0.9090474;0.1654053
-0.07100777;0.9306756;0.1626074
-0.0693048;0.9530194;0.1601129
-0.06612729;0.9989381;0.1545959
-0.06453321;1.022626;0.1514465
-0.06024075;1.071082;0.1441125
-0.05836958;1.095558;0.1404612
-0.05568373;1.14485;0.1320261
-0.0541607;1.170285;0.1274818
-0.05052836;1.221193;0.1188236
-0.04915053;1.246294;0.1143471
-0.04775724;1.27139;0.1098103
-0.04480996;1.320987;0.1001835
-0.04333755;1.345671;0.09507868
-0.04086982;1.394107;0.08512408
-0.03959312;1.417583;0.08012402
-0.03819663;1.440565;0.07501284
-0.03517377;1.48501;0.06484887
-0.03343777;1.505851;0.05966189
-0.02940475;1.545221;0.04860342
-0.02727127;1.563642;0.04320575
-0.0227166;1.599056;0.0321182
-0.020043;1.615742;0.02657908
-0.0141243;1.64516;0.01530315
-0.01087857;1.657837;0.009674376
-0.007471145;1.669507;0.004115678
-0.0001940653;1.688575;-0.007051434
0.003432717;1.696846;-0.01263583
0.01079451;1.709858;-0.02360851
0.01464568;1.71489;-0.02909641
0.02245097;1.721972;-0.03993515
0.02635689;1.724017;-0.04525297
0.03019278;1.725655;-0.0502208
0.0376155;1.728292;-0.06009208
0.04128874;1.72908;-0.0645159
0.04754521;1.731091;-0.07337896
0.05058231;1.731826;-0.0769624
0.05592044;1.73289;-0.08430425
0.05832656;1.732982;-0.08740728
0.06336296;1.732769;-0.09349339
0.06582296;1.732487;-0.09623847
0.07051719;1.731359;-0.1010856
0.07289699;1.730497;-0.1032346
0.07532503;1.729358;-0.1052704
0.08013897;1.727282;-0.108541
0.08259816;1.726329;-0.1098783
0.0872625;1.724345;-0.11261
0.08946761;1.723441;-0.1138605
0.09362151;1.721817;-0.1158107
0.09555995;1.721122;-0.116482
0.09747718;1.720455;-0.1171816
0.1014995;1.71886;-0.1184472
0.1034785;1.717805;-0.1189254
0.1072415;1.715496;-0.1198007
0.1089782;1.71417;-0.120063
0.1122893;1.711709;-0.1207608
0.1138009;1.7105;-0.120841
0.1152447;1.709425;-0.1208265
0.1177446;1.707321;-0.1206394
0.1187475;1.706234;-0.1204827
0.1204706;1.704637;-0.1198943
0.1212071;1.703927;-0.1194286
0.1220943;1.702669;-0.1184271
0.1223523;1.702059;-0.1178883
0.1192549;1.703778;-0.1134624
0.1221907;1.699153;-0.1171009
0.1197827;1.700631;-0.1140757
0.1194455;1.699304;-0.1132516
0.1172168;1.702231;-0.1105155
0.1162222;1.698997;-0.1095642
0.115973;1.698412;-0.1104498
0.1114962;1.698878;-0.1059147
0.1114468;1.699411;-0.1049527
0.1095412;1.700673;-0.1026805
0.1083824;1.702038;-0.1003462
0.1083271;1.702857;-0.09860473
0.1066613;1.704015;-0.09575462
0.1054954;1.706334;-0.09476659
0.1051364;1.707454;-0.09366889
0.1049866;1.708381;-0.09324375
0.1053158;1.70966;-0.0911843
0.1057028;1.710983;-0.09049281
0.1059103;1.711898;-0.08977478
0.1071125;1.713701;-0.0887397
0.107808;1.715713;-0.08883367
0.1096891;1.717075;-0.08752847
0.1109199;1.718461;-0.08740871
0.1136611;1.721013;-0.08706932
0.1151687;1.721771;-0.08658136
0.1166994;1.72185;-0.08645175
0.1196993;1.722893;-0.08670053
0.1211479;1.722555;-0.08689249
0.124183;1.721192;-0.08813427
0.1254762;1.719726;-0.08913211
0.1286717;1.719224;-0.09115698
0.1306773;1.719253;-0.09291662
0.1321554;1.718369;-0.09469353
0.1365596;1.718598;-0.09739113
0.1396655;1.719173;-0.09883422
0.1468056;1.721844;-0.1017041
0.1503851;1.724895;-0.1038679
0.1594702;1.728387;-0.1067848
0.164148;1.731184;-0.1086227
0.1688009;1.73361;-0.1109874
0.1779634;1.738977;-0.1157237
0.1820515;1.742103;-0.1187893
0.1901544;1.746435;-0.1235757
0.1934021;1.74927;-0.1261776
0.2008879;1.752651;-0.1303675
0.2046485;1.75392;-0.1320586
0.2080869;1.755007;-0.1334769
0.2152113;1.756952;-0.1360672
0.2189513;1.757607;-0.1371174
0.2267838;1.758255;-0.1383849
0.2308367;1.758221;-0.1385785
0.2388799;1.757853;-0.1381299
0.2428525;1.757483;-0.1376269
0.2513586;1.756779;-0.1357956
0.2556228;1.755998;-0.1348469
0.2643731;1.754657;-0.1331754
0.2690738;1.754332;-0.1318539
0.2737174;1.753659;-0.1305142
0.2831119;1.752127;-0.1281949
0.2883209;1.751371;-0.1272034
0.2994886;1.749462;-0.1244646
0.3054;1.74797;-0.1230163
0.3178221;1.745044;-0.1207902
0.3247207;1.74374;-0.1196926
0.3319477;1.741959;-0.1185764
0.3473156;1.737277;-0.1161293
0.3555724;1.734991;-0.1149072
0.3722356;1.729863;-0.1130596
0.3808232;1.726982;-0.1122106
0.3981992;1.720202;-0.1106931
0.4066001;1.716465;-0.1101905
0.4148543;1.712789;-0.1098802
0.4309359;1.705583;-0.1094279
0.4385636;1.701965;-0.109542
0.4530679;1.694286;-0.1098377
0.4599562;1.690413;-0.1098817
0.47241;1.682441;-0.1090624
0.4783989;1.678468;-0.108747
0.4890785;1.670672;-0.1078183
0.4938602;1.667344;-0.1074419
0.4982703;1.664642;-0.1072837
0.5070459;1.659779;-0.1066058
0.510924;1.657462;-0.1063701
0.5177956;1.653608;-0.1061825
0.5209754;1.652055;-0.1062863
0.527133;1.649075;-0.1064098
0.5299411;1.647752;-0.1063254
0.5348288;1.645429;-0.1063512
0.5370474;1.644431;-0.1063641
0.5389966;1.643468;-0.106462
0.5427573;1.642086;-0.1065271
0.5443513;1.641459;-0.1065348
0.5471927;1.640235;-0.1063008
0.5484838;1.639841;-0.1062045
0.5507484;1.639031;-0.1060015
0.5518188;1.638471;-0.1058098
0.5525718;1.638037;-0.1056079
0.5540169;1.637245;-0.1051184
0.5547719;1.637024;-0.104976
0.556074;1.636473;-0.1045168
0.5565042;1.636089;-0.1042196
0.557133;1.635744;-0.1037919
0.5574374;1.635848;-0.1034072
0.5576833;1.63591;-0.1030673
0.5582153;1.635606;-0.1023775
0.5583059;1.635356;-0.1019116
0.5583032;1.635043;-0.1009948
0.5583075;1.634947;-0.1005592
0.5582891;1.634546;-0.09951408
0.5582122;1.634314;-0.09904596
0.5579275;1.634121;-0.09818871
0.5577003;1.634096;-0.09774544
0.5575809;1.633916;-0.09729508
0.5571166;1.633521;-0.09657103
0.5567921;1.633463;-0.0962207
0.5561902;1.633332;-0.09555809
0.5558679;1.633316;-0.09521229
0;0;0
0.5547468;1.633298;-0.09414479
0.5543723;1.633204;-0.09382962
0.5534621;1.633078;-0.09310667
0.5530488;1.632963;-0.09282421
0;0;0
0;0;0
0;0;0
0;0;0
